category,subcategory,knowledge,premise,hypothesis,binary_classification_label,T5Pred,,,,
change_with_time,height,Height does not decrease with time,Brandon's height is 17 inches today.,Brandon could be 13 inches tall next year.,FALSE,TRUE,0,,,
change_with_time,price,Selling price of an object decreases with time,Bennett bought a phone at a price of 518 dollars last year.,Bennett can possibly sell that used phone at a price of 400 dollars next year.,TRUE,TRUE,1,,,
change_with_time,price,Selling price of an object decreases with time,Bennett bought a phone at a price of 518 dollars last year.,Bennett can possibly sell that used phone at a price of 600 dollars next year.,FALSE,TRUE,0,,,
change_with_time,price,Selling price of an object decreases with time,Judah bought a phone at a price of 549 dollars last year.,Judah can possibly sell that used phone at a price of 300 dollars next year.,TRUE,TRUE,1,,,
change_with_time,price,Selling price of an object decreases with time,Judah bought a phone at a price of 549 dollars last year.,Judah can possibly sell that used phone at a price of 550 dollars next year.,FALSE,TRUE,0,,,
change_with_time,age,Age increases with time,"Today, while filling the application form Edward filled the age field with 16.",Edward could have been 8 years old on his last birthday.,TRUE,TRUE,1,,,
change_with_time,age,Age increases with time,"Today, while filling the application form Edward filled the age field with 16.",Edward could have been 19 years old on his last birthday.,FALSE,TRUE,0,,,
change_with_time,age,Age increases with time,Today Jordan is 29 years old.,Jordan could have been 19 years old on his last birthday.,TRUE,TRUE,1,,,
change_with_time,age,Age increases with time,Today Jordan is 29 years old.,Jordan could have been 34 years old on his last birthday.,FALSE,TRUE,0,,,
change_with_time,age,Age increases with time,"Today, while filling the application form Atlas filled the age field with 16.","When filling the application form next year, Atlas could write 24 in the age field.",TRUE,TRUE,1,,,
change_with_time,age,Age increases with time,"Today, while filling the application form Atlas filled the age field with 16.","When filling the application form next year, Atlas could write 16 in the age field.",FALSE,TRUE,0,,,
change_with_time,age,Age increases with time,Benjamin's age is 18 years old today.,"When filling the application form next year, Benjamin could write 24 in the age field.",TRUE,TRUE,1,,,
change_with_time,age,Age increases with time,Benjamin's age is 18 years old today.,"When filling the application form next year, Benjamin could write 8 in the age field.",FALSE,TRUE,0,,,
change_with_time,foot_length,Foot length increases with time,Jonah's feet length is 26 cm today.,Jonah could have 19 cm foot length last year.,TRUE,TRUE,1,,,
change_with_time,foot_length,Foot length increases with time,Jonah's feet length is 26 cm today.,Jonah could have 30 cm foot length last year.,FALSE,TRUE,0,,,
change_with_time,foot_length,Foot length increases with time,John went shopping to buy new pair of shoes. His foot length is 29 cm when measured at the store.,John could have 28 cm foot length last year.,TRUE,TRUE,1,,,
change_with_time,foot_length,Foot length increases with time,John went shopping to buy new pair of shoes. His foot length is 29 cm when measured at the store.,John could have 34 cm foot length last year.,FALSE,TRUE,0,,,
change_with_time,foot_length,Foot length increases with time,Hayden's feet length is 15 cm today.,Hayden could have 15 cm foot length next year.,TRUE,TRUE,1,,,
change_with_time,foot_length,Foot length increases with time,Hayden's feet length is 15 cm today.,Hayden could have 7 cm foot length next year.,FALSE,TRUE,0,,,
change_with_time,foot_length,Foot length increases with time,Hayden went shopping to buy new pair of shoes. His foot length is 30 cm when measured at the store.,He could have bought a pair of shoes of foot length 35 cm last year.,TRUE,TRUE,1,,,
change_with_time,foot_length,Foot length increases with time,Hayden went shopping to buy new pair of shoes. His foot length is 30 cm when measured at the store.,He could have bought a pair of shoes of foot length 20 cm last year.,FALSE,TRUE,0,,,
change_with_action,adding_components,Adding components increases the weight of the whole,Ian has a bag with weight of 21 units. Ian adds a ball to this bag.,The weight of the bag could be 23 units now.,TRUE,TRUE,1,,,
change_with_action,adding_components,Adding components increases the weight of the whole,Ian has a bag with weight of 21 units. Ian adds a ball to this bag.,The weight of the bag could be 19 units now.,FALSE,TRUE,0,,,
change_with_action,adding_components,Adding components increases the weight of the whole,Patrick has a bag with weight of 23 units. Patrick adds a ball to this bag.,The weight of the bag could be 24 units now.,TRUE,TRUE,1,,,
change_with_action,adding_components,Adding components increases the weight of the whole,Patrick has a bag with weight of 23 units. Patrick adds a ball to this bag.,The weight of the bag could be 18 units now.,FALSE,TRUE,0,,,
change_with_action,adding_components,Adding components increases the electricity bill,Jacob's electricity consumption was 161 units for last month. This month Jacob has installed 2 air conditioners.,Jacob's electricity consumption this month could be 200 units.,TRUE,TRUE,1,,,
change_with_action,adding_components,Adding components increases the electricity bill,Jacob's electricity consumption was 161 units for last month. This month Jacob has installed 2 air conditioners.,Jacob's electricity consumption this month could be 110 units.,FALSE,TRUE,0,,,
change_with_action,adding_components,Adding components increases the electricity bill,Last month Benjamin's electricity consumption was 166 units. This month Benjamin has installed 2 air conditioners.,Benjamin's electricity consumption this month could be 180 units.,TRUE,TRUE,1,,,
change_with_action,adding_components,Adding components increases the electricity bill,Last month Benjamin's electricity consumption was 166 units. This month Benjamin has installed 2 air conditioners.,Benjamin's electricity consumption this month could be 150 units.,FALSE,TRUE,0,,,
change_with_action,addition,Adding a positive number from a value results in a larger value,A positive number was added to 62.,The result could be 75.,TRUE,TRUE,1,,,
change_with_action,addition,Adding a positive number from a value results in a larger value,A positive number was added to 62.,The result could be 47.,FALSE,TRUE,0,,,
change_with_action,addition,Adding a positive number from a value results in a larger value,A positive number was added to 69.,The result could be 78.,TRUE,TRUE,1,,,
change_with_action,addition,Adding a positive number from a value results in a larger value,A positive number was added to 69.,The result could be 50.,FALSE,TRUE,0,,,
change_with_action,addition,Adding a negative number from a value results in a smaller value,There is number 69 and a negative number is added to it.,The result could be 53.,TRUE,TRUE,1,,,
change_with_action,addition,Adding a negative number from a value results in a smaller value,There is number 69 and a negative number is added to it.,The result could be 87.,FALSE,TRUE,0,,,
change_with_action,addition,Adding a negative number from a value results in a smaller value,A negative number was added to 70.,The result could be 59.,TRUE,TRUE,1,,,
change_with_action,addition,Adding a negative number from a value results in a smaller value,A negative number was added to 70.,The result could be 71.,FALSE,TRUE,0,,,
change_with_action,addition,Adding a positive number from a value results in a larger value,72 is the sum of two positive numbers.,One of the numbers could be 57.,TRUE,TRUE,1,,,
change_with_action,addition,Adding a positive number from a value results in a larger value,72 is the sum of two positive numbers.,One of the numbers could be 79.,FALSE,TRUE,0,,,
change_with_action,addition,Adding a positive number from a value results in a larger value,The sum of two positive numbers is 62.,One of the numbers could be 60.,TRUE,TRUE,1,,,
change_with_action,addition,Adding a positive number from a value results in a larger value,The sum of two positive numbers is 62.,One of the numbers could be 63.,FALSE,TRUE,0,,,
change_with_action,animals,Total number of animals is sum of all types of animals,Few cows and a 50 goats are grazing in the field.,There could be 58 total animals in this field.,TRUE,TRUE,1,,,
change_with_action,animals,Total number of animals is sum of all types of animals,Few cows and a 50 goats are grazing in the field.,There could be 42 total animals in this field.,FALSE,TRUE,0,,,
change_with_action,animals,Total number of animals is sum of all types of animals,Few cows and a 50 goats are grazing in the field.,There could be 54 total animals in this field.,TRUE,TRUE,1,,,
change_with_action,animals,Total number of animals is sum of all types of animals,Few cows and a 50 goats are grazing in the field.,There could be 46 total animals in this field.,FALSE,TRUE,0,,,
change_with_action,balance,After spending one is left with lesser money,Ivan earns 9 thousand dollars and spends some money on his food and other essentials.,Ivan could be left with 5 thousand dollars.,TRUE,TRUE,1,,,
change_with_action,balance,After spending one is left with lesser money,Ivan earns 9 thousand dollars and spends some money on his food and other essentials.,Ivan could be left with 9 thousand dollars.,FALSE,TRUE,0,,,
change_with_action,balance,After spending one is left with lesser money,Samuel annual income is 10 thousand dollars and spends some money on his food and other essentials.,Samuel could be left with 4 thousand dollars.,TRUE,TRUE,1,,,
change_with_action,balance,After spending one is left with lesser money,Samuel annual income is 10 thousand dollars and spends some money on his food and other essentials.,Samuel could be left with 14 thousand dollars.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,There will equal or less number of boys than the total number of students,The number of students in a class is 77.,There could be 76 boys in this class.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,There will equal or less number of boys than the total number of students,The number of students in a class is 77.,There could be 83 boys in this class.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,There will equal or less number of boys than the total number of students,The number of students in a class is 75.,There could be 68 boys in this class.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,There will equal or less number of boys than the total number of students,The number of students in a class is 75.,There could be 94 boys in this class.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,There will equal or less number of girls than the total number of students,The number of students in a class is 79.,There could be 67 girls in this class.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,There will equal or less number of girls than the total number of students,The number of students in a class is 79.,There could be 93 girls in this class.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,There will equal or less number of girls than the total number of students,There are 70 students in a class.,There could be 69 girls in this class.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,There will equal or less number of girls than the total number of students,There are 70 students in a class.,There could be 78 girls in this class.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,There will equal or more number of students than the number of boys or girls,There are 80 boys in a class.,There could be 97 total students in this class.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,There will equal or more number of students than the number of boys or girls,There are 80 boys in a class.,There could be 76 total students in this class.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,There will equal or more number of students than the number of boys or girls,There are 78 girls in a class.,There could be 80 total students in this class.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,There will equal or more number of students than the number of boys or girls,There are 78 girls in a class.,There could be 60 total students in this class.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,Total number of students is sum of number of boys and girls,There are a few girls in a class and 29 boys.,There could be 33 total students in this class.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,Total number of students is sum of number of boys and girls,There are a few girls in a class and 29 boys.,There could be 23 total students in this class.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,Total number of students is sum of number of boys and girls,There are 19 boys in a class and a few girls.,There could be 21 total students in this class.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,Total number of students is sum of number of boys and girls,There are 19 boys in a class and a few girls.,There could be 17 total students in this class.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,Count of people would be less if some are absent,There are 59 students in a class and some of them are absent today.,There could be 49 total students present in the class today.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,Count of people would be less if some are absent,There are 59 students in a class and some of them are absent today.,There could be 78 total students present in the class today.,FALSE,TRUE,0,,,
change_with_action,boys_and_girls,Count of people would be less if some are absent,There are 67 students in a class and some of them are absent today.,There could be 58 total students present in the class today.,TRUE,TRUE,1,,,
change_with_action,boys_and_girls,Count of people would be less if some are absent,There are 67 students in a class and some of them are absent today.,There could be 73 total students present in the class today.,FALSE,TRUE,0,,,
change_with_action,breaking,Breaking an object reduces its length,Cameron had a rope of length 38 units. He broke that into multiple parts.,Length of a part could be 36 units.,TRUE,TRUE,1,,,
change_with_action,breaking,Breaking an object reduces its length,Cameron had a rope of length 38 units. He broke that into multiple parts.,Length of a part could be 43 units.,FALSE,TRUE,0,,,
change_with_action,breaking,Breaking an object reduces its length,Charles had a rope of length 24 units. He broke that into multiple parts.,Length of a part could be 18 units.,TRUE,TRUE,1,,,
change_with_action,breaking,Breaking an object reduces its length,Charles had a rope of length 24 units. He broke that into multiple parts.,Length of a part could be 26 units.,FALSE,TRUE,0,,,
change_with_action,breaking,Breaking an object reduces its length,Samuel had a rope of length 33 units and he cut it into multiple parts.,Length of whole rope could be 36 units.,TRUE,TRUE,1,,,
change_with_action,breaking,Breaking an object reduces its length,Samuel had a rope of length 33 units and he cut it into multiple parts.,Length of whole rope could be 26 units.,FALSE,TRUE,0,,,
change_with_action,breaking,Breaking an object reduces its length,Liam had a rope and he broke that into multiple parts. Length of a part was 39 units.,Length of whole rope could be 41 units.,TRUE,TRUE,1,,,
change_with_action,breaking,Breaking an object reduces its length,Liam had a rope and he broke that into multiple parts. Length of a part was 39 units.,Length of whole rope could be 30 units.,FALSE,TRUE,0,,,
change_with_action,broken_components,If some items break then lesser number of unbroken items are left,Jayden was bringing 18 eggs from the supermarket. He dropped his bag and a few eggs broke.,16 unbroken eggs could be remaining in his bag.,TRUE,TRUE,1,,,
change_with_action,broken_components,If some items break then lesser number of unbroken items are left,Jayden was bringing 18 eggs from the supermarket. He dropped his bag and a few eggs broke.,21 unbroken eggs could be remaining in his bag.,FALSE,TRUE,0,,,
change_with_action,broken_components,If some items break then lesser number of unbroken items are left,Jonathan was bringing 19 eggs from the supermarket. He dropped his bag and a few eggs broke.,15 unbroken eggs could be remaining in his bag.,TRUE,TRUE,1,,,
change_with_action,broken_components,If some items break then lesser number of unbroken items are left,Jonathan was bringing 19 eggs from the supermarket. He dropped his bag and a few eggs broke.,20 unbroken eggs could be remaining in his bag.,FALSE,TRUE,0,,,
change_with_action,broken_components,If some items break then lesser number of unbroken items are left,"Carson had 13 bulbs in his room and after a few months, some of them stopped working.","Now, 12 bulbs can be in a working condition.",TRUE,TRUE,1,,,
change_with_action,broken_components,If some items break then lesser number of unbroken items are left,"Carson had 13 bulbs in his room and after a few months, some of them stopped working.","Now, 14 bulbs can be in a working condition.",FALSE,TRUE,0,,,
change_with_action,broken_components,If some items break then lesser number of unbroken items are left,"Gabriel had 17 bulbs in his room and after a few months, some of them stopped working.","Now, 12 bulbs can be in a working condition.",TRUE,TRUE,1,,,
change_with_action,broken_components,If some items break then lesser number of unbroken items are left,"Gabriel had 17 bulbs in his room and after a few months, some of them stopped working.","Now, 18 bulbs can be in a working condition.",FALSE,TRUE,0,,,
change_with_action,buying,If the shopkeeper returns some money then the bill would be less than the amount of money you gave to the shopkeeper,Robert went to a shop to buy a book and gave 56 dollars to him. The shopkeeper returned some money to Robert.,The cost of book could be 53.,TRUE,TRUE,1,,,
change_with_action,buying,If the shopkeeper returns some money then the bill would be less than the amount of money you gave to the shopkeeper,Robert went to a shop to buy a book and gave 56 dollars to him. The shopkeeper returned some money to Robert.,The cost of book could be 74.,FALSE,TRUE,0,,,
change_with_action,buying,If the shopkeeper returns some money then the bill would be less than the amount of money you gave to the shopkeeper,Ian gave 68 dollars to the shopkeeper to buy a book. The shopkeeper returned some money to Ian.,The cost of book could be 60.,TRUE,TRUE,1,,,
change_with_action,buying,If the shopkeeper returns some money then the bill would be less than the amount of money you gave to the shopkeeper,Ian gave 68 dollars to the shopkeeper to buy a book. The shopkeeper returned some money to Ian.,The cost of book could be 81.,FALSE,TRUE,0,,,
change_with_action,buying,If the shopkeeper asks for more money then the bill would be more than the amount of money you initially gave to the shopkeeper,Noah went to a shop to buy a book and gave 79 dollars to him. The shopkeeper returned some money to Noah.,The cost of book could be 83.,TRUE,TRUE,1,,,
change_with_action,buying,If the shopkeeper asks for more money then the bill would be more than the amount of money you initially gave to the shopkeeper,Noah went to a shop to buy a book and gave 79 dollars to him. The shopkeeper returned some money to Noah.,The cost of book could be 76.,FALSE,TRUE,0,,,
change_with_action,buying,If the shopkeeper asks for more money then the bill would be more than the amount of money you initially gave to the shopkeeper,Jordan went to a shop to buy a book and gave 68 dollars to him. The shopkeeper returned some money to Jordan.,The cost of book could be 79.,TRUE,TRUE,1,,,
change_with_action,buying,If the shopkeeper asks for more money then the bill would be more than the amount of money you initially gave to the shopkeeper,Jordan went to a shop to buy a book and gave 68 dollars to him. The shopkeeper returned some money to Jordan.,The cost of book could be 56.,FALSE,TRUE,0,,,
change_with_action,cut_items,When something is cut the number of pieces increases,Christian cut some apples into pieces. He initially had 9 apples.,Christian could be having 12 pieces now.,TRUE,TRUE,1,,,
change_with_action,cut_items,When something is cut the number of pieces increases,Christian cut some apples into pieces. He initially had 9 apples.,Christian could be having 6 pieces now.,FALSE,TRUE,0,,,
change_with_action,cut_items,When something is cut the number of pieces increases,Logan had 13 apples and he cut some of them into pieces.,Logan could be having 16 pieces now.,TRUE,TRUE,1,,,
change_with_action,cut_items,When something is cut the number of pieces increases,Logan had 13 apples and he cut some of them into pieces.,Logan could be having 7 pieces now.,FALSE,TRUE,0,,,
change_with_action,cut_items,When something is eaten its quantity reduces,Logan had 10 apples and he shared some of them with his sister.,Logan could be having 7 apples now.,TRUE,TRUE,1,,,
change_with_action,cut_items,When something is eaten its quantity reduces,Logan had 10 apples and he shared some of them with his sister.,Logan could be having 13 apples now.,FALSE,TRUE,0,,,
change_with_action,cut_items,When something is eaten its quantity reduces,Edward had 12 apples and he ate a few in the breakfast.,Edward could be having 9 apples now.,TRUE,TRUE,1,,,
change_with_action,cut_items,When something is eaten its quantity reduces,Edward had 12 apples and he ate a few in the breakfast.,Edward could be having 12 apples now.,FALSE,TRUE,0,,,
change_with_action,families,Number of poor families would be less than the total number of families,There are some rich families in a village of 58 families.,There could be 49 poor families in the village.,TRUE,TRUE,1,,,
change_with_action,families,Number of poor families would be less than the total number of families,There are some rich families in a village of 58 families.,There could be 70 poor families in the village.,FALSE,TRUE,0,,,
change_with_action,families,Number of poor families would be less than the total number of families,There are 77 families in a village and some of them are rich.,There could be 63 poor families in the village.,TRUE,TRUE,1,,,
change_with_action,families,Number of poor families would be less than the total number of families,There are 77 families in a village and some of them are rich.,There could be 83 poor families in the village.,FALSE,TRUE,0,,,
change_with_action,family_size,"A family consists of gents, ladies, and kids",A family has 6 gents and a few ladies.,The size of this family could be 10.,TRUE,TRUE,1,,,
change_with_action,family_size,"A family consists of gents, ladies, and kids",A family has 6 gents and a few ladies.,The size of this family could be 6.,FALSE,TRUE,0,,,
change_with_action,family_size,"A family consists of gents, ladies, and kids",A family has a few ladies and 9 gents.,The size of this family could be 11.,TRUE,TRUE,1,,,
change_with_action,family_size,"A family consists of gents, ladies, and kids",A family has a few ladies and 9 gents.,The size of this family could be 3.,FALSE,TRUE,0,,,
change_with_action,hunting,Hunting reduces the number of birds,There were 37 birds on a tree. Hunters fired at them and killed some of them.,There could be 33 birds remaining.,TRUE,TRUE,1,,,
change_with_action,hunting,Hunting reduces the number of birds,There were 37 birds on a tree. Hunters fired at them and killed some of them.,There could be 46 birds remaining.,FALSE,TRUE,0,,,
change_with_action,hunting,Hunting reduces the number of birds,There were 29 birds on a tree. Hunters fired at them and killed some of them.,There could be 24 birds remaining.,TRUE,TRUE,1,,,
change_with_action,hunting,Hunting reduces the number of birds,There were 29 birds on a tree. Hunters fired at them and killed some of them.,There could be 32 birds remaining.,FALSE,TRUE,0,,,
change_with_action,marks,"For getting full marks in an exam, you meed to answer all the questions correctly",Jameson is a student and appeared for an exam. The exam was of 52 marks. He answered a few questions incorrectly.,Jameson can get 42 marks.,TRUE,TRUE,1,,,
change_with_action,marks,"For getting full marks in an exam, you meed to answer all the questions correctly",Jameson is a student and appeared for an exam. The exam was of 52 marks. He answered a few questions incorrectly.,Jameson can get 67 marks.,FALSE,TRUE,0,,,
change_with_action,marks,"For getting full marks in an exam, you meed to answer all the questions correctly",Liam is a student and appeared for an exam. The exam was of 81 marks. He answered a few questions incorrectly.,Liam can get 74 marks.,TRUE,TRUE,1,,,
change_with_action,marks,"For getting full marks in an exam, you meed to answer all the questions correctly",Liam is a student and appeared for an exam. The exam was of 81 marks. He answered a few questions incorrectly.,Liam can get 84 marks.,FALSE,TRUE,0,,,
change_with_action,marks,One can get marks only for the questions they attempted,Dylan appeared in an exam of 100 marks and attempted questions for 51 marks.,Dylan can get 50 marks.,TRUE,TRUE,1,,,
change_with_action,marks,One can get marks only for the questions they attempted,Dylan appeared in an exam of 100 marks and attempted questions for 51 marks.,Dylan can get 59 marks.,FALSE,TRUE,0,,,
change_with_action,marks,One can get marks only for the questions they attempted,James appeared in an exam of 100 marks and attempted questions for 80 marks.,James can get 73 marks.,TRUE,FALSE,0,,,
change_with_action,marks,One can get marks only for the questions they attempted,James appeared in an exam of 100 marks and attempted questions for 80 marks.,James can get 80 marks.,FALSE,TRUE,0,,,
change_with_action,marks,Highest marks are the maximum marks among all students,"In Atlas's class, the highest marks are 58.",Atlas could have scored 38 marks.,TRUE,TRUE,1,,,
change_with_action,marks,Highest marks are the maximum marks among all students,"In Atlas's class, the highest marks are 58.",Atlas could have scored 75 marks.,FALSE,TRUE,0,,,
change_with_action,marks,Highest marks are the maximum marks among all students,"In Carson's class, the highest marks are 74.",Carson could have scored 58 marks.,TRUE,TRUE,1,,,
change_with_action,marks,Highest marks are the maximum marks among all students,"In Carson's class, the highest marks are 74.",Carson could have scored 77 marks.,FALSE,TRUE,0,,,
change_with_action,marks,Lowest marks are the minimum marks among all students,"In Kevin's class, the least marks are 58.",Kevin could have scored 73 marks.,TRUE,TRUE,1,,,
change_with_action,marks,Lowest marks are the minimum marks among all students,"In Kevin's class, the least marks are 58.",Kevin could have scored 48 marks.,FALSE,TRUE,0,,,
change_with_action,marks,Lowest marks are the minimum marks among all students,"In Christopher's class, the lowest marks are 55.",Christopher could have scored 72 marks.,TRUE,TRUE,1,,,
change_with_action,marks,Lowest marks are the minimum marks among all students,"In Christopher's class, the lowest marks are 55.",Christopher could have scored 40 marks.,FALSE,TRUE,0,,,
change_with_action,money,When one lends money they are left with lesser money,Tyler has 41 dollars and he lends some money to his friend.,37 dollars could be remaining money with Tyler.,TRUE,TRUE,1,,,
change_with_action,money,When one lends money they are left with lesser money,Tyler has 41 dollars and he lends some money to his friend.,42 dollars could be remaining money with Tyler.,FALSE,TRUE,0,,,
change_with_action,money,When one lends money they are left with lesser money,Hudson has 31 dollars and he lends some money to his friend.,30 dollars could be remaining money with Hudson.,TRUE,TRUE,1,,,
change_with_action,money,When one lends money they are left with lesser money,Hudson has 31 dollars and he lends some money to his friend.,33 dollars could be remaining money with Hudson.,FALSE,TRUE,0,,,
change_with_action,money,When one borrows money they have money,Adam has 79 dollars and he borrows some money from his friends.,81 dollars could be amount of money with Adam now.,TRUE,TRUE,1,,,
change_with_action,money,When one borrows money they have money,Adam has 79 dollars and he borrows some money from his friends.,59 dollars could be amount of money with Adam now.,FALSE,TRUE,0,,,
change_with_action,money,When one borrows money they have money,Dawson has 54 dollars and he borrows some money from his friends.,73 dollars could be amount of money with Dawson now.,TRUE,TRUE,1,,,
change_with_action,money,When one borrows money they have money,Dawson has 54 dollars and he borrows some money from his friends.,47 dollars could be amount of money with Dawson now.,FALSE,TRUE,0,,,
change_with_action,moving_components,"When things are transported, their initial quantity reduces",A dock had 20 crates initially and then a few crates were transported to a ship.,The dock now has 19 crates.,TRUE,TRUE,1,,,
change_with_action,moving_components,"When things are transported, their initial quantity reduces",A dock had 20 crates initially and then a few crates were transported to a ship.,The dock now has 24 crates.,FALSE,TRUE,0,,,
change_with_action,moving_components,"When things are transported, their initial quantity reduces",A dock had 30 crates initially and then a few crates were transported to a ship.,The dock now has 29 crates.,TRUE,TRUE,1,,,
change_with_action,moving_components,"When things are transported, their initial quantity reduces",A dock had 30 crates initially and then a few crates were transported to a ship.,The dock now has 33 crates.,FALSE,TRUE,0,,,
change_with_action,moving_components,Number of items that can be moved is less than or equal to the total number of items present,A dock in New York has 34 crates and another dock in California has 42 crates.,40 crates can be moved from the California dock.,TRUE,TRUE,1,,,
change_with_action,moving_components,Number of items that can be moved is less than or equal to the total number of items present,A dock in New York has 34 crates and another dock in California has 42 crates.,43 crates can be moved from the California dock.,FALSE,TRUE,0,,,
change_with_action,moving_components,Number of items that can be moved is less than or equal to the total number of items present,A dock in New York has 34 crates and another dock in California has 28 crates.,25 crates can be moved from the California dock.,TRUE,TRUE,1,,,
change_with_action,moving_components,Number of items that can be moved is less than or equal to the total number of items present,A dock in New York has 34 crates and another dock in California has 28 crates.,31 crates can be moved from the California dock.,FALSE,TRUE,0,,,
change_with_action,moving_components,When a few items are moved away the number of items that remain is less than the total number of items initially present,A dock in California had 35 crates and a few crates have been transferred to the dock in New York.,32 crates could be remaining at the California dock now.,TRUE,TRUE,1,,,
change_with_action,moving_components,When a few items are moved away the number of items that remain is less than the total number of items initially present,A dock in California had 35 crates and a few crates have been transferred to the dock in New York.,38 crates could be remaining at the California dock now.,FALSE,TRUE,0,,,
change_with_action,moving_components,When a few items are moved away the number of items that remain is less than the total number of items initially present,A dock in California had 23 crates and a few crates have been transferred to the dock in New York.,18 crates could be remaining at the California dock now.,TRUE,TRUE,1,,,
change_with_action,moving_components,When a few items are moved away the number of items that remain is less than the total number of items initially present,A dock in California had 23 crates and a few crates have been transferred to the dock in New York.,25 crates could be remaining at the California dock now.,FALSE,TRUE,0,,,
change_with_action,passing,Number of total students is more or equal than the number of passed students,"In an exam, a few students failed while 33 students passed.",37 students could have appeared for the exam.,TRUE,TRUE,1,,,
change_with_action,passing,Number of total students is more or equal than the number of passed students,"In an exam, a few students failed while 33 students passed.",24 students could have appeared for the exam.,FALSE,TRUE,0,,,
change_with_action,passing,Number of total students is more or equal than the number of passed students,"In an exam, 39 students passed while a few failed.",46 students could have appeared for the exam.,TRUE,TRUE,1,,,
change_with_action,passing,Number of total students is more or equal than the number of passed students,"In an exam, 39 students passed while a few failed.",34 students could have appeared for the exam.,FALSE,TRUE,0,,,
change_with_action,profit_loss,For making profit the selling price need to be higher than cost price,Charles is a mobile manufacturer and manufactures mobiles by 100 dollars per unit.,If he wants to make a profit then he can sell the mobile at 120 dollars.,TRUE,TRUE,1,,,
change_with_action,profit_loss,For making profit the selling price need to be higher than cost price,Charles is a mobile manufacturer and manufactures mobiles by 100 dollars per unit.,If he wants to make a profit then he can sell the mobile at 70 dollars.,FALSE,TRUE,0,,,
change_with_action,profit_loss,For making profit the selling price need to be higher than cost price,Kevin is a mobile manufacturer and manufactures mobiles by 279 dollars per unit.,If he wants to make a profit then he can sell the mobile at 310 dollars.,TRUE,TRUE,1,,,
change_with_action,profit_loss,For making profit the selling price need to be higher than cost price,Kevin is a mobile manufacturer and manufactures mobiles by 279 dollars per unit.,If he wants to make a profit then he can sell the mobile at 270 dollars.,FALSE,TRUE,0,,,
change_with_action,profit_loss,For making loss the selling price need to be lower than cost price,Joseph is a mobile manufacturer. His cost price of making a mobile is 195 dollars.,If he makes a loss then he could be selling the mobile at 180 dollars.,TRUE,TRUE,1,,,
change_with_action,profit_loss,For making loss the selling price need to be lower than cost price,Joseph is a mobile manufacturer. His cost price of making a mobile is 195 dollars.,If he makes a loss then he could be selling the mobile at 240 dollars.,FALSE,TRUE,0,,,
change_with_action,profit_loss,For making loss the selling price need to be lower than cost price,Abraham is a mobile manufacturer. His cost price of making a mobile is 143 dollars.,If he makes a loss then he could be selling the mobile at 140 dollars.,TRUE,TRUE,1,,,
change_with_action,profit_loss,For making loss the selling price need to be lower than cost price,Abraham is a mobile manufacturer. His cost price of making a mobile is 143 dollars.,If he makes a loss then he could be selling the mobile at 180 dollars.,FALSE,TRUE,0,,,
change_with_action,removing_components,Removing something decreases the weight of the whole,Victor is carrying a bag whose weight is 14 units. Victor removes a ball to this bag.,The weight of the bag could be 11 units now.,TRUE,TRUE,1,,,
change_with_action,removing_components,Removing something decreases the weight of the whole,Victor is carrying a bag whose weight is 14 units. Victor removes a ball to this bag.,The weight of the bag could be 16 units now.,FALSE,TRUE,0,,,
change_with_action,removing_components,Removing something decreases the weight of the whole,Carson is carrying a bag whose weight is 18 units. Carson removes a ball to this bag.,The weight of the bag could be 16 units now.,TRUE,TRUE,1,,,
change_with_action,removing_components,Removing something decreases the weight of the whole,Carson is carrying a bag whose weight is 18 units. Carson removes a ball to this bag.,The weight of the bag could be 18 units now.,FALSE,TRUE,0,,,
change_with_action,selling,Selling something reduces its quantity,Joshua organized a garage sale yesterday. Joshua sold a total of 273 items at a minimum price of 1 USD each.,Joshua could have made 300 money in the garage sale.,TRUE,TRUE,1,,,
change_with_action,selling,Selling something reduces its quantity,Joshua organized a garage sale yesterday. Joshua sold a total of 273 items at a minimum price of 1 USD each.,Joshua could have made 260 money in the garage sale.,FALSE,TRUE,0,,,
change_with_action,selling,Selling something reduces its quantity,Jesse organized a garage sale yesterday. Jesse sold a total of 101 items at a minimum price of 1 USD each.,Jesse could have made 130 money in the garage sale.,TRUE,TRUE,1,,,
