index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
987,implicit_numerical_knowledge,bones,Jason is a medical student. He is studying each bone of the human body for at least 2 hours.,A human body has 206 bones,"{'question_text': 'How many hours could Jason takes to study all the bones of the human body?', 'options': [{'A': 6}, {'B': 0}, {'C': 4}, {'D': 2}, {'E': 'None'}], 'value_answer': [6, 4], 'option_answer': ['A', 'C'], 'other': {'given_value': 4, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",How many hours could Jason takes to study all the bones of the human body?,"[{'A': 6}, {'B': 0}, {'C': 4}, {'D': 2}, {'E': 'None'}]","[6, 4]","['A', 'C']",Neeraj,"[0, 2, 4, 6]"
416,attribute_comparison,projectile_distance,Dylan was in a defense research project and was testing two different cannons and they fired two identical cannon ball. The cannon ball which travelled less distance have muzzle velocity of 108 meter/second.,"Horizontal distance travelled by cannon ball is directly proportional to the muzzle velocity, if fired at 45 degree projection angle.","{'question_text': 'What could be the muzzle velocity of the other cannon ball?', 'options': [{'A': 96}, {'B': 123}, {'C': 90}, {'D': 125}], 'value_answer': [123, 125], 'option_answer': ['B', 'D'], 'other': {'given_value': 108, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the muzzle velocity of the other cannon ball?,"[{'A': 96}, {'B': 123}, {'C': 90}, {'D': 125}]","[123, 125]","['B', 'D']",Saurabh,"[123, 125]"
718,attribute_comparison,store_files,Adam bought two external USB drives of different capacity. It is known that each file is the same size. 399 is the file numbers which can be stored on a larger size USB drive.,The number of files of equal sizes that can be stored is directly proportional to storage size.,"{'question_text': 'What number of equal sized files could be stored in smaller drive?', 'options': [{'A': 380}, {'B': 358}, {'C': 431}, {'D': 411}], 'value_answer': [380, 358], 'option_answer': ['A', 'B'], 'other': {'given_value': 399, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What number of equal sized files could be stored in smaller drive?,"[{'A': 380}, {'B': 358}, {'C': 431}, {'D': 411}]","[380, 358]","['A', 'B']",Sidharth,"[380, 358, 411]"
1411,non_numerical,mechanic,"Leon called a mechanic repair an item, because he was getting late to reach his office.",A mechanic is a person who repairs faulty vehicles.,"{'question_text': 'What could be the item that Leon wanted to repair?', 'options': [{'A': 'car'}, {'B': 'sofa'}, {'C': 'blender'}, {'D': 'cloth'}], 'value_answer': ['car'], 'option_answer': ['A'], 'other': {}}",What could be the item that Leon wanted to repair?,"[{'A': 'car'}, {'B': 'sofa'}, {'C': 'blender'}, {'D': 'cloth'}]",['car'],['A'],Saurabh,[car]
983,implicit_numerical_knowledge,arms,"In a sports meeting, more than 16 sportsmen were present. All of them given a band for both their hands.",A human has 2 arms,"{'question_text': 'How many bands could have been given in total?', 'options': [{'A': 36}, {'B': 28}, {'C': 30}, {'D': 26}], 'value_answer': [36], 'option_answer': ['A'], 'other': {'given_value': 32, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many bands could have been given in total?,"[{'A': 36}, {'B': 28}, {'C': 30}, {'D': 26}]",[36],['A'],Neeraj,"[36, 30]"
501,attribute_comparison,compressibility_and_density,"Matthew wants to store two gases in separate containers. To determine the amount of gas that can be stored in the containers, he needs to understand the relation between the compressibility factor and density of gas. The density of gas with higher compressibility factor is 45 units.",Compressibility factor is inversely proportional to density at constant pressure and temperature of the gas.,"{'question_text': 'What could be the density of the other gas?', 'options': [{'A': 47}, {'B': 43}, {'C': 41}, {'D': 42}, {'E': 'None'}], 'value_answer': [47], 'option_answer': ['A'], 'other': {'given_value': 45, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the density of the other gas?,"[{'A': 47}, {'B': 43}, {'C': 41}, {'D': 42}, {'E': 'None'}]",[47],['A'],Yamini,"[47, 43, 41, 42]"
806,attribute_comparison,pressure_and_area,Kayden is trying to cut fruits with the two similar knives where it is difficult to cut using the first one. The area of this knife is 40 units.,Pressure is inversely proportional to area.,"{'question_text': 'What could be the area of the other knife?', 'options': [{'A': 43}, {'B': 44}, {'C': 39}, {'D': 40}, {'E': 'None'}], 'value_answer': [39], 'option_answer': ['C'], 'other': {'given_value': 40, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the area of the other knife?,"[{'A': 43}, {'B': 44}, {'C': 39}, {'D': 40}, {'E': 'None'}]",[39],['C'],Sivapriya,"[39, 40]"
697,attribute_comparison,ohm_law,"There are two light bulbs and on both socket of the bulb, the voltage is different. 11 A is the current in bulb with higher voltage.",Voltage is directly proportional to current.,"{'question_text': 'What could be the current in bulb with higher voltage?', 'options': [{'A': 15}, {'B': 9}, {'C': 12}, {'D': 7}, {'E': 'None'}], 'value_answer': [15, 12], 'option_answer': ['A', 'C'], 'other': {'given_value': 11, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the current in bulb with higher voltage?,"[{'A': 15}, {'B': 9}, {'C': 12}, {'D': 7}, {'E': 'None'}]","[15, 12]","['A', 'C']",Sidharth,"[12, 7]"
712,attribute_comparison,refraction,Victor performs an experiment on two transparent windows with different refractive index. The speed of light from window with less refractive index is more compared to another window. The refractive index of the window with more light speed is 2.,Refractive index is inversely proportional to speed of light.,"{'question_text': 'What can be the refractive index of object with lesser speed of light?', 'options': [{'A': 1}, {'B': 2}, {'C': 3}, {'D': 0}], 'value_answer': [3], 'option_answer': ['C'], 'other': {'given_value': 2, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What can be the refractive index of object with lesser speed of light?,"[{'A': 1}, {'B': 2}, {'C': 3}, {'D': 0}]",[3],['C'],Sidharth,"[1, 0]"
255,attribute_comparison,height_comparison ,Hayden is taller than his friend. Hayden is 174 cms tall.Hayden is 174 cms tall and is taller than his friend.,Taller means more higher.,"{'question_text': ""What could be the height of Hayden's friend?"", 'options': [{'A': 165}, {'B': 176}, {'C': 179}, {'D': 171}], 'value_answer': [165, 171], 'option_answer': ['A', 'D'], 'other': {'given_value': 174, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the height of Hayden's friend?,"[{'A': 165}, {'B': 176}, {'C': 179}, {'D': 171}]","[165, 171]","['A', 'D']",Kevin,"[165, 171]"
929,change_with_action,moving_components,A dock in New York has 34 crates and another dock in California has 28 crates.,Number of items that can be moved is less than or equal to the total number of items present,"{'question_text': 'How many crates can be moved the California dock?', 'options': [{'A': 31}, {'B': 25}, {'C': 28}, {'D': 24}], 'value_answer': [25, 28, 24], 'option_answer': ['B', 'C', 'D'], 'other': {'given_value': 28, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",How many crates can be moved the California dock?,"[{'A': 31}, {'B': 25}, {'C': 28}, {'D': 24}]","[25, 28, 24]","['B', 'C', 'D']",Neeraj,"[25, 28, 24]"
1426,non_numerical,population_growth,It is observed that there has been an increase in people at Tempe recently.,A region's population grows either by birth or immigration.,"{'question_text': 'Wha could be reason for increase in population?', 'options': [{'A': 'divorce'}, {'B': 'consumption of food'}, {'C': 'death'}, {'D': 'immigration'}], 'value_answer': ['immigration'], 'option_answer': ['D'], 'other': {}}",Wha could be reason for increase in population?,"[{'A': 'divorce'}, {'B': 'consumption of food'}, {'C': 'death'}, {'D': 'immigration'}]",['immigration'],['D'],Saurabh,[ immigration]
1137,non_numerical,bicycle_and_wheels,Isaac saw an object moving on the road from his window. The object was moving on two wheels.,A bicycle runs on two wheels. Any other object moving with less number of wheels is not a bicycle.,"{'question_text': 'What could not be the object?', 'options': [{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}], 'value_answer': ['car', 'truck', 'rocket'], 'option_answer': ['B', 'C', 'D'], 'other': {}}",What could not be the object?,"[{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}]","['car', 'truck', 'rocket']","['B', 'C', 'D']",Himanshu,"[car, truck, rocket]"
945,change_with_action,selling,James purchased a phone for 393 dollars and its screen broke as it fell on the ground.,Selling price of an object decreases if its broken,"{'question_text': 'At what price James can possibly sell the broken phone?', 'options': [{'A': 250}, {'B': 600}, {'C': 550}, {'D': 350}], 'value_answer': [250, 350], 'option_answer': ['A', 'D'], 'other': {'given_value': 393, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",At what price James can possibly sell the broken phone?,"[{'A': 250}, {'B': 600}, {'C': 550}, {'D': 350}]","[250, 350]","['A', 'D']",Neeraj,"[250, 350]"
661,attribute_comparison,amount_of_food_2,Noah invited guests on two consecutive days. On both days he cooked same amount of food but the food on first day was sufficient but on 2nd day it was not. The number of people came on the second day was 32.,Amount of food required to feed is directly proportional to the number of people.,"{'question_text': 'What could be the number of people came on the first day?', 'options': [{'A': 31}, {'B': 35}, {'C': 33}, {'D': 29}, {'E': 'None'}], 'value_answer': [35, 33], 'option_answer': ['B', 'C'], 'other': {'given_value': 32, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the number of people came on the first day?,"[{'A': 31}, {'B': 35}, {'C': 33}, {'D': 29}, {'E': 'None'}]","[35, 33]","['B', 'C']",Sidharth,"[29, 31, 33, 35]"
1553,non_numerical,rectangle_parallelogram,Eric was asked about the shape that can always be a parallelogram but is not possible the other way around,All rectangles are parallelogram but all parallelograms are not rectangles.,"{'question_text': 'What could be the shape?', 'options': [{'A': 'Square'}, {'B': 'Circle'}, {'C': 'Rectangle'}, {'D': 'triangle'}], 'value_answer': ['triangle'], 'option_answer': ['D'], 'other': {}}",What could be the shape?,"[{'A': 'Square'}, {'B': 'Circle'}, {'C': 'Rectangle'}, {'D': 'triangle'}]",['triangle'],['D'],Sidharth,[Rectangle]
157,attribute_comparison,sound_limit,Maximum volume of a music system is 17 units.,A music system can not produce sound more than its limit,"{'question_text': 'Calvin bought this system and played it in his party. At what volume he could have played the music?', 'options': [{'A': 21}, {'B': 20}, {'C': 18}, {'D': 15}], 'value_answer': [15], 'option_answer': ['D'], 'other': {'given_value': 17, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",Calvin bought this system and played it in his party. At what volume he could have played the music?,"[{'A': 21}, {'B': 20}, {'C': 18}, {'D': 15}]",[15],['D'],Neeraj,"[15, 18]"
893,change_with_action,breaking,Charles had a rope of length 24 units. He broke that into multiple parts.,Breaking an object reduces its length,"{'question_text': 'What could be the length of a part?', 'options': [{'A': 25}, {'B': 26}, {'C': 21}, {'D': 22}, {'E': 'None'}], 'value_answer': [21, 22], 'option_answer': ['C', 'D'], 'other': {'given_value': 24, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the length of a part?,"[{'A': 25}, {'B': 26}, {'C': 21}, {'D': 22}, {'E': 'None'}]","[21, 22]","['C', 'D']",Neeraj,"[21, 22]"
737,attribute_comparison,absorption_and_concentration,Joel experimented with two same types of solutions but with different concentrations. The amount of light seen after passing through two solutions is more for the first solution. The concentration of the first solution is 25.,The absorbance is directly proportional to the concentration (c) of the solution of the sample used in the experiment.,"{'question_text': 'What could be the concentration of other solution?', 'options': [{'A': 15}, {'B': 20}, {'C': 24}, {'D': 25}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 25, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the concentration of other solution?,"[{'A': 15}, {'B': 20}, {'C': 24}, {'D': 25}, {'E': 'None'}]",['None'],['E'],Sivapriya,"[15, 20, 24]"
1476,non_numerical,drinking_liquid,"Kevin walked for a long time under the sun and became thirsty. To quench his thirst, he drank a liquid.","A human can drink water or juices but not oil, kerosene.","{'question_text': 'What could be the liquid?', 'options': [{'A': 'Oil'}, {'B': 'Kerosene'}, {'C': 'Juice'}, {'D': 'Water'}], 'value_answer': ['Juice', 'Water'], 'option_answer': ['C', 'D'], 'other': {}}",What could be the liquid?,"[{'A': 'Oil'}, {'B': 'Kerosene'}, {'C': 'Juice'}, {'D': 'Water'}]","['Juice', 'Water']","['C', 'D']",Sivapriya,"[Juice, Water]"
520,attribute_comparison,compressibility_and_temperature,Jordan is an employee at fire extinguisher manufacturing industry. Jordan is asked to learn and observe how the compressibility factor changes at two different temperature of two identical gases. So Jordan compared the compressibility factor and temperature of both the gases to understand the same. The temperature with lower compressibility factor is 108 K.,Compressibility factor is inversely proportional to temperature at constant pressure and density of the gas.,"{'question_text': 'What could be the temperature of the other gas?', 'options': [{'A': 107}, {'B': 109}, {'C': 101}, {'D': 116}, {'E': 'None'}], 'value_answer': [107, 101], 'option_answer': ['A', 'C'], 'other': {'given_value': 108, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the temperature of the other gas?,"[{'A': 107}, {'B': 109}, {'C': 101}, {'D': 116}, {'E': 'None'}]","[107, 101]","['A', 'C']",Yamini,"[109, 116]"
317,attribute_comparison,kinetic_energy_and_speed,There are two identical balls rolling down the mountain with different speeds. The slower ball has a kinetic energy of 90 units.,Kinetic energy is directly proportional to speed.,"{'question_text': 'What could be kinetic energy of the faster ball?', 'options': [{'A': 95}, {'B': 85}, {'C': 100}, {'D': 70}, {'E': 'None'}], 'value_answer': [95, 100], 'option_answer': ['A', 'C'], 'other': {'given_value': 90, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be kinetic energy of the faster ball?,"[{'A': 95}, {'B': 85}, {'C': 100}, {'D': 70}, {'E': 'None'}]","[95, 100]","['A', 'C']",Himanshu,"[95, 100]"
424,attribute_comparison,projectile_height,Jesse and his brother are throwing two identical balls at 45 degree of projection angle. Jesse's ball which was thrown with lower initial velocity reached height of 21 meters.,Maximum height reached by the ball is directly proportional to the initial velocity at which it is thrown if fired at 45 degrees of projection angle.,"{'question_text': ""What could be the maximum height reached by the ball thrown by Jesse's brother?"", 'options': [{'A': 13}, {'B': 11}, {'C': 18}, {'D': 30}, {'E': 'None'}], 'value_answer': [30], 'option_answer': ['D'], 'other': {'given_value': 21, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the maximum height reached by the ball thrown by Jesse's brother?,"[{'A': 13}, {'B': 11}, {'C': 18}, {'D': 30}, {'E': 'None'}]",[30],['D'],Saurabh,"[18, 30]"
1001,implicit_numerical_knowledge,cards,"While playing with friends, Carlos got angry tore cards from 2 decks.","In a deck of cards, there are 52 cards","{'question_text': 'How many cards could Carlos tear?', 'options': [{'A': 104}, {'B': 114}, {'C': 95}, {'D': 105}, {'E': 'None'}], 'value_answer': [104, 95], 'option_answer': ['A', 'C'], 'other': {'given_value': 104, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",How many cards could Carlos tear?,"[{'A': 104}, {'B': 114}, {'C': 95}, {'D': 105}, {'E': 'None'}]","[104, 95]","['A', 'C']",Neeraj,"[104, 105]"
1554,non_numerical,rectangle_Sides,David draws a figure ona paper. That figure has equal opposite sides.,Opposite sides of a rectangle are equal in length.,"{'question_text': 'What could be the shape of the figure?', 'options': [{'A': 'Square'}, {'B': 'Rectangle'}, {'C': 'Triangle'}, {'D': 'Circle'}], 'value_answer': ['Square', 'Rectangle'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the shape of the figure?,"[{'A': 'Square'}, {'B': 'Rectangle'}, {'C': 'Triangle'}, {'D': 'Circle'}]","['Square', 'Rectangle']","['A', 'B']",Sidharth,[Rectangle]
1577,transaction,money,"Luke had 147 dollars initially and gave some money to Elliana who initially had 57 dollars.Luke had a friend Elliana. Elliana wanted to buy something but only had 57 dollars with her which was not sufficient, so Luke who had initially 147 dollars gave Elliana some money.",When some money is transferred to others money with the giver decreases,"{'question_text': 'What could be the amount of money with Elliana now?', 'options': [{'A': 50}, {'B': 90}, {'C': 70}, {'D': 80}], 'value_answer': [90, 70, 80], 'option_answer': ['B', 'C', 'D'], 'other': {'given_value': 57, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the amount of money with Elliana now?,"[{'A': 50}, {'B': 90}, {'C': 70}, {'D': 80}]","[90, 70, 80]","['B', 'C', 'D']",Neeraj,"[90, 70, 80]"
1110,implicit_numerical_knowledge,working_days,Daniel goes to the office on all working days. He has been going to the office for more than 10 weeks.,A week has 5 working days,"{'question_text': 'How many days Daniel could have gone to the office?', 'options': [{'A': 48}, {'B': 49}, {'C': 46}, {'D': 53}], 'value_answer': [53], 'option_answer': ['D'], 'other': {'given_value': 50, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many days Daniel could have gone to the office?,"[{'A': 48}, {'B': 49}, {'C': 46}, {'D': 53}]",[53],['D'],Neeraj,"[48, 49, 53]"
532,attribute_comparison,diffusion_and_temperature,Cooper and his friend heated two bowls of water to make coffee. They noticed that the sugar cubes dissolved at different rates in both bowls. The temperature of the water bowl in which the sugar cubes diffused quickly with water is 454 K.,"At higher temperatures, the rate at which fluid particles will diffuse is faster than at lower temperatures.","{'question_text': 'What could be the temperature of the other water?', 'options': [{'A': 447}, {'B': 444}, {'C': 457}, {'D': 454}], 'value_answer': [447, 444], 'option_answer': ['A', 'B'], 'other': {'given_value': 454, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the temperature of the other water?,"[{'A': 447}, {'B': 444}, {'C': 457}, {'D': 454}]","[447, 444]","['A', 'B']",Yamini,"[447, 444, 457]"
139,attribute_comparison,price,The price of a branded watch is 580. Ashton decided to buy a regular watch.,Price of a branded watch would be more than a regular watch,"{'question_text': 'What could be the price of a regular watch?', 'options': [{'A': 630}, {'B': 330}, {'C': 580}, {'D': 730}], 'value_answer': [330], 'option_answer': ['B'], 'other': {'given_value': 580, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the price of a regular watch?,"[{'A': 630}, {'B': 330}, {'C': 580}, {'D': 730}]",[330],['B'],Neeraj,"[330, 580]"
1155,non_numerical,fish_and_animals,Joseph saw an animal running on the farm.,"Animals like fish, whale and sharks swim under water. Animals like cow, horses and buffaloes stay on land. ","{'question_text': 'What could be the animal?', 'options': [{'A': 'cow'}, {'B': 'shark'}, {'C': 'horse'}, {'D': 'fish'}], 'value_answer': ['cow', 'horse'], 'option_answer': ['A', 'C'], 'other': {}}",What could be the animal?,"[{'A': 'cow'}, {'B': 'shark'}, {'C': 'horse'}, {'D': 'fish'}]","['cow', 'horse']","['A', 'C']",Himanshu,"[cow, horse]"
626,attribute_comparison,surface_tension_and_temperature,Jacob is washing clothes using water in different temperatures and found that efficiency of water increased by lowering the surface tension which is how they resist external force with change in temperature. The surface tension of the liquid with lower temperature is 18 units.,Surface tension decreases when the temperature increases.,"{'question_text': 'What could be the surface tension of the other water?', 'options': [{'A': 20}, {'B': 15}, {'C': 21}, {'D': 13}, {'E': 'None'}], 'value_answer': [15, 13], 'option_answer': ['B', 'D'], 'other': {'given_value': 18, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the surface tension of the other water?,"[{'A': 20}, {'B': 15}, {'C': 21}, {'D': 13}, {'E': 'None'}]","[15, 13]","['B', 'D']",Yamini,"[15, 13]"
1239,non_numerical,voice_and_distance,Kevin called out his friend's name loudly to invite him over to the ground to play a match of cricket.,Human voice can be heard only upto a limited distance.,"{'question_text': ""Where could Kevin's friend be residing?"", 'options': [{'A': 'Same house'}, {'B': 'Same building'}, {'C': 'Another city'}, {'D': 'Another country'}], 'value_answer': ['Same house', 'Same building'], 'option_answer': ['A', 'B'], 'other': {}}",Where could Kevin's friend be residing?,"[{'A': 'Same house'}, {'B': 'Same building'}, {'C': 'Another city'}, {'D': 'Another country'}]","['Same house', 'Same building']","['A', 'B']",Kevin,"[Same house, Same building]"
125,attribute_comparison,portion,Dawson bought a basket of apples that had 32 apples.,A portion of an object is less than the whole object,"{'question_text': 'How many apples can Dawson eat from that basket?', 'options': [{'A': 22}, {'B': 40}, {'C': 26}, {'D': 38}], 'value_answer': [22, 26], 'option_answer': ['A', 'C'], 'other': {'given_value': 32, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",How many apples can Dawson eat from that basket?,"[{'A': 22}, {'B': 40}, {'C': 26}, {'D': 38}]","[22, 26]","['A', 'C']",Neeraj,"[22, 26]"
1095,implicit_numerical_knowledge,square,"To protect the square garden of side length 14 units from invaders, Judah fenced some of the uncovered sides of his garden with wires.",A square has four sides of equal length,"{'question_text': 'What length wire could be used for fencing some portion without wastage?', 'options': [{'A': 56}, {'B': 57}, {'C': 50}, {'D': 61}], 'value_answer': [56, 50], 'option_answer': ['A', 'C'], 'other': {'given_value': 56, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",What length wire could be used for fencing some portion without wastage?,"[{'A': 56}, {'B': 57}, {'C': 50}, {'D': 61}]","[56, 50]","['A', 'C']",Neeraj,"[56, 57, 61]"
1147,non_numerical,cars_and_submarines,David saw a vehicle that moved underwater while scuba diving in the ocean.,Vehicles like car and bicycle run on the ground. Vehicles like submarine travel under water.,"{'question_text': 'What could be the vehicle?', 'options': [{'A': 'boat'}, {'B': 'submarine'}, {'C': 'truck'}, {'D': 'train'}], 'value_answer': ['submarine'], 'option_answer': ['B'], 'other': {}}",What could be the vehicle?,"[{'A': 'boat'}, {'B': 'submarine'}, {'C': 'truck'}, {'D': 'train'}]",['submarine'],['B'],Himanshu,['B']
61,attribute_comparison,direct_comparison,There are 28 schools in a village and lesser number of hospitals.,Less number implies that an object has lesser count,"{'question_text': 'What could be the number of hospitals in the village?', 'options': [{'A': 28}, {'B': 32}, {'C': 23}, {'D': 34}], 'value_answer': [23], 'option_answer': ['C'], 'other': {'given_value': 28, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the number of hospitals in the village?,"[{'A': 28}, {'B': 32}, {'C': 23}, {'D': 34}]",[23],['C'],Neeraj,"[23, 34]"
488,attribute_comparison,flow_rate_and_volume,There are two identical pipes which are filling water to their respective container. Pipe with a lower flow rate has filled 50 liters of water.,Volume filled is directly proportional to flow rate,"{'question_text': 'What could be the volume of water filled by other pipe ?', 'options': [{'A': 50}, {'B': 46}, {'C': 47}, {'D': 43}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 50, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the volume of water filled by other pipe ?,"[{'A': 50}, {'B': 46}, {'C': 47}, {'D': 43}, {'E': 'None'}]",['None'],['E'],Saurabh,"[50, 46, 47]"
1284,non_numericalSG,airplane_speed,"Victor was working on airplane design, and realized that plane was unable to take off as it's speed could have been low",An airplane runs at approx 200 mils per hour before take off,"{'question_text': 'What could be the speed of plane?', 'options': [{'A': '190'}, {'B': '250'}, {'C': '500'}, {'D': '400'}], 'value_answer': ['190'], 'option_answer': ['A'], 'other': {}}",What could be the speed of plane?,"[{'A': '190'}, {'B': '250'}, {'C': '500'}, {'D': '400'}]",['190'],['A'],Sidharth,"[190, 250, 400]"
1446,non_numerical,tusk,An archaeology team recently found a fossil. The fossil was remains of animals that had tusks.,"Animals like elephant, walrus and wild boar have tusks.","{'question_text': 'What could the animal be?', 'options': [{'A': 'elephant'}, {'B': 'walrus'}, {'C': 'scorpion'}, {'D': 'dog'}], 'value_answer': ['elephant', 'walrus'], 'option_answer': ['A', 'B'], 'other': {}}",What could the animal be?,"[{'A': 'elephant'}, {'B': 'walrus'}, {'C': 'scorpion'}, {'D': 'dog'}]","['elephant', 'walrus']","['A', 'B']",Saurabh,"[elephant, walrus]"
1546,non_numerical,pentagon_diagonal,Jordan in his class was asked a question about the name of figure which has a total of five diagonals.,A pentagon has five diagonals,"{'question_text': 'What could be the figure?', 'options': [{'A': 'Circle'}, {'B': 'Square'}, {'C': 'Triangle'}, {'D': 'Pentagon'}], 'value_answer': ['Pentagon'], 'option_answer': ['D'], 'other': {}}",What could be the figure?,"[{'A': 'Circle'}, {'B': 'Square'}, {'C': 'Triangle'}, {'D': 'Pentagon'}]",['Pentagon'],['D'],Sidharth,[D]
1473,non_numerical,distance_measure,"Dylan went to the office from home in his car, and used a device to calculate the distance between his home and office.",An odometer is used to measure the distance traveled by car.,"{'question_text': 'What could be the device used ?', 'options': [{'A': 'odometer'}, {'B': 'multimeter'}, {'C': 'ammeter'}, {'D': 'galvanometer'}], 'value_answer': ['odometer'], 'option_answer': ['A'], 'other': {}}",What could be the device used ?,"[{'A': 'odometer'}, {'B': 'multimeter'}, {'C': 'ammeter'}, {'D': 'galvanometer'}]",['odometer'],['A'],Sivapriya,['odometer']
517,attribute_comparison,compressibility_and_temperature,Lucas is a student at a college and he is asked to observe how the compressibility factor changes at two different temperature for two identical gases. So Lucas compared the compressibility factor and temperature of both the gases to understand the same. The temperature of gas with higher compressibility factor is 171 K.,Compressibility factor is inversely proportional to temperature at constant pressure and density of the gas.,"{'question_text': 'What could be the temperature of the other gas?', 'options': [{'A': 164}, {'B': 171}, {'C': 163}, {'D': 180}], 'value_answer': [180], 'option_answer': ['D'], 'other': {'given_value': 171, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the temperature of the other gas?,"[{'A': 164}, {'B': 171}, {'C': 163}, {'D': 180}]",[180],['D'],Yamini,"[163, 164, 180]"
1146,non_numerical,cars_and_submarines,Judah saw a vehicle that moved underwater while scuba diving in the ocean.,Vehicles like car and bicycle run on the ground. Vehicles like submarine travel under water.,"{'question_text': 'What could be the vehicle?', 'options': [{'A': 'boat'}, {'B': 'submarine'}, {'C': 'truck'}, {'D': 'train'}], 'value_answer': ['submarine'], 'option_answer': ['B'], 'other': {}}",What could be the vehicle?,"[{'A': 'boat'}, {'B': 'submarine'}, {'C': 'truck'}, {'D': 'train'}]",['submarine'],['B'],Himanshu,[B: submarine]
1241,non_numerical,wild_animals,Henry was watching the geographic channel. The narrator was speaking about an animal that lives in the wild and hunts animals for it food.,"A wild animal finds its own food, shelter, water and all its other needs in a specific natural habitat.","{'question_text': 'What could be the animal that was shown in the channel that Henry was watching?', 'options': [{'A': 'lion'}, {'B': 'leopard'}, {'C': 'cow'}, {'D': 'penguin'}], 'value_answer': ['lion', 'leopard'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the animal that was shown in the channel that Henry was watching?,"[{'A': 'lion'}, {'B': 'leopard'}, {'C': 'cow'}, {'D': 'penguin'}]","['lion', 'leopard']","['A', 'B']",Kevin,"[lion, leopard]"
976,implicit_numerical_knowledge,alphabet,A school has a section corresponding to each letter of the english alphabet. Each section has 10 students. At least one student will leave each group tomorrow,English alphabet has 26 letters,"{'question_text': 'What could be the strength of the school tomorrow?', 'options': [{'A': 260}, {'B': 234}, {'C': 286}, {'D': 208}, {'E': 'None'}], 'value_answer': [234, 208], 'option_answer': ['B', 'D'], 'other': {'given_value': 260, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the strength of the school tomorrow?,"[{'A': 260}, {'B': 234}, {'C': 286}, {'D': 208}, {'E': 'None'}]","[234, 208]","['B', 'D']",Neeraj,"[260, 286]"
678,attribute_comparison,heat_length,"Daniel works for a construction firm, he noticed that there were two equal sized iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of the rod subjcted to heat became 2 metres.",A  expansion in length is directly proportional to the amount of heat.,"{'question_text': 'What could be the length of non heated rod?', 'options': [{'A': 3}, {'B': 4}, {'C': 2}, {'D': 0}, {'E': 'None'}], 'value_answer': [0], 'option_answer': ['D'], 'other': {'given_value': 2, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the length of non heated rod?,"[{'A': 3}, {'B': 4}, {'C': 2}, {'D': 0}, {'E': 'None'}]",[0],['D'],Sidharth,"[2, 0]"
