index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
1250,non_numerical,chair_object,Nolan is building a chair for his school project using a strong material.,"Chairs can be made from wood, metal, or other strong materials, like stone or acrylic.","{'question_text': 'What could be the material?', 'options': [{'A': 'wood'}, {'B': 'metal'}, {'C': 'paper'}, {'D': 'cloth'}], 'value_answer': ['wood', 'metal'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the material?,"[{'A': 'wood'}, {'B': 'metal'}, {'C': 'paper'}, {'D': 'cloth'}]","['wood', 'metal']","['A', 'B']",Yamini,"A, B"
314,attribute_comparison,kinetic_energy_and_speed,There are two identical balls rolling down the mountain with different speeds. The faster ball has a kinetic energy of 82 units.,Kinetic energy is directly proportional to speed.,"{'question_text': 'What could be kinetic energy of the slower ball?', 'options': [{'A': 72}, {'B': 87}, {'C': 92}, {'D': 62}], 'value_answer': [72, 62], 'option_answer': ['A', 'D'], 'other': {'given_value': 82, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be kinetic energy of the slower ball?,"[{'A': 72}, {'B': 87}, {'C': 92}, {'D': 62}]","[72, 62]","['A', 'D']",Himanshu,"A, B, C"
792,attribute_comparison,monotonous_decrease,Alex's plotted a graph for the number of accidents that took place in the past one week. The graph came to be monotonously decreasing. The number of accidents on first day is 32 units.,A function is called a monotonous decrease function if it is strictly decreasing.,"{'question_text': 'What could be the number of accidents recorded on the last day of the week?', 'options': [{'A': 36}, {'B': 28}, {'C': 31}, {'D': 32}], 'value_answer': [28, 31], 'option_answer': ['B', 'C'], 'other': {'given_value': 32, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the number of accidents recorded on the last day of the week?,"[{'A': 36}, {'B': 28}, {'C': 31}, {'D': 32}]","[28, 31]","['B', 'C']",Sivapriya,B
1606,implicit_numerical_knowledge,quadruple,Christian has 1 burgers and bought french fries more than quadruple of this amount.,Quadruple means four times,"{'question_text': 'How many french fries Christian could have bought ?', 'options': [{'A': 1}, {'B': 3}, {'C': 6}, {'D': 5}, {'E': 'None'}], 'value_answer': [6, 5], 'option_answer': ['C', 'D'], 'other': {'given_value': 4, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many french fries Christian could have bought ?,"[{'A': 1}, {'B': 3}, {'C': 6}, {'D': 5}, {'E': 'None'}]","[6, 5]","['C', 'D']",Saurabh,C
1177,non_numerical,diving_height,Hayden recently visited an aquatic theme park. He saw people bathing in a swimming pool. However he did not see anyone diving.,Diving in shallow pools can cause serious injury.,"{'question_text': 'Why was no one diving into the pool that Hayden visited in the park?', 'options': [{'A': 'Shallow pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'}, {'D': 'None'}], 'value_answer': ['Shallow pool'], 'option_answer': ['A'], 'other': {}}",Why was no one diving into the pool that Hayden visited in the park?,"[{'A': 'Shallow pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'}, {'D': 'None'}]",['Shallow pool'],['A'],Kevin,A
600,attribute_comparison,pressure_and_volume,"To identify optimal gases to be used in airbags, Cameron was volume testing it with two gases. The pressure of gas with lower volume is 62 units.",The volume of an ideal gas is inversely proportional to the pressure of the gas.,"{'question_text': 'What could be the pressure of the other gas?', 'options': [{'A': 58}, {'B': 66}, {'C': 62}, {'D': 61}, {'E': 'None'}], 'value_answer': [66], 'option_answer': ['B'], 'other': {'given_value': 62, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the pressure of the other gas?,"[{'A': 58}, {'B': 66}, {'C': 62}, {'D': 61}, {'E': 'None'}]",[66],['B'],Yamini,"B, C, D"
85,attribute_comparison,gift_wrapper,Oliver is buying a gift for a friend. The gift box has an area of 23 units Oliver wants to buy a wrapper for this box.,Gift wrapper needs to be of larger area than the object it needs to wrap,"{'question_text': 'What could be the area of the wrapper that can completely wrap the box?', 'options': [{'A': 16}, {'B': 20}, {'C': 17}, {'D': 15}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 23, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be the area of the wrapper that can completely wrap the box?,"[{'A': 16}, {'B': 20}, {'C': 17}, {'D': 15}, {'E': 'None'}]",['None'],['E'],Neeraj,C
956,change_with_action,subtraction,A negative number was subtracted from 78.,Subtracting a negative number from a value results in a larger value,"{'question_text': 'What could be the result?', 'options': [{'A': 95}, {'B': 84}, {'C': 69}, {'D': 60}], 'value_answer': [95, 84], 'option_answer': ['A', 'B'], 'other': {'given_value': 78, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the result?,"[{'A': 95}, {'B': 84}, {'C': 69}, {'D': 60}]","[95, 84]","['A', 'B']",Neeraj,"A

A"
1170,non_numerical,celebrities,Logan was dining at a hotel when he suddenly saw several diners and photographers running behind a person to get his autograph and photographs.,Famous people have huge fan following.,"{'question_text': 'Who could have been the person that Logan saw in the hotel?', 'options': [{'A': 'Actor'}, {'B': 'Football player'}, {'C': 'Valet'}, {'D': 'Waiter'}], 'value_answer': ['Actor', 'Football player'], 'option_answer': ['A', 'B'], 'other': {}}",Who could have been the person that Logan saw in the hotel?,"[{'A': 'Actor'}, {'B': 'Football player'}, {'C': 'Valet'}, {'D': 'Waiter'}]","['Actor', 'Football player']","['A', 'B']",Kevin,A
1417,non_numerical,pearl,A shop sells  pearls. The shop owner asked Maxwell to collect more pearls for the shop.,Oyster make pearls inside their shell.,"{'question_text': 'What he could be collecting?', 'options': [{'A': 'car'}, {'B': 'sharks'}, {'C': 'oyster'}, {'D': 'crab'}], 'value_answer': ['oyster'], 'option_answer': ['C'], 'other': {}}",What he could be collecting?,"[{'A': 'car'}, {'B': 'sharks'}, {'C': 'oyster'}, {'D': 'crab'}]",['oyster'],['C'],Saurabh,C
694,attribute_comparison,ohms_law,"There are two light bulbs and on both socket of the bulb, the voltage is different. 17 A is the current in bulb with higher voltage.",Voltage is directly proportional to current.,"{'question_text': 'What can be the current in bulb with low voltage?', 'options': [{'A': 16}, {'B': 17}, {'C': 18}, {'D': 15}], 'value_answer': [16, 15], 'option_answer': ['A', 'D'], 'other': {'given_value': 17, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What can be the current in bulb with low voltage?,"[{'A': 16}, {'B': 17}, {'C': 18}, {'D': 15}]","[16, 15]","['A', 'D']",Sidharth,The current in bulb with low voltage can be 16.
524,attribute_comparison,diffusion_and_mass,Atlas as part of his assignment was given a problem about Graham's law. The question stated that the molar mass of gas with higher rate of diffusion is 33 units.,The rate of diffusion is inversely proportional to the molar mass.,"{'question_text': 'What could be the molar mass of the other gas?', 'options': [{'A': 29}, {'B': 27}, {'C': 25}, {'D': 33}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 33, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the molar mass of the other gas?,"[{'A': 29}, {'B': 27}, {'C': 25}, {'D': 33}, {'E': 'None'}]",['None'],['E'],Yamini,C
578,attribute_comparison,humidity_and_temperature,"In a physics test that Maxwell recently took, it was given in the question that the relative humidity at lower temperature is 60 units.",Relative humidity is inversely proportional to temperature.,"{'question_text': 'What could be the relative humidity at the other temperature?', 'options': [{'A': 58}, {'B': 55}, {'C': 56}, {'D': 64}], 'value_answer': [58, 55, 56], 'option_answer': ['A', 'B', 'C'], 'other': {'given_value': 60, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the relative humidity at the other temperature?,"[{'A': 58}, {'B': 55}, {'C': 56}, {'D': 64}]","[58, 55, 56]","['A', 'B', 'C']",Yamini,"A, C"
513,attribute_comparison,compressibility_and_pressure,Charlie is an employee at Fire extinguisher manufacturing industry. Charlie is asked to learn and observe how the compressibility factor changes at two different pressure of two identical gases. So Charlie compared the compressibility factor and pressure of both the gases to understand the same. The pressure with lower compressibility factor is 384 Pa.,Compressibility factor is directly proportional to pressure at constant density and temperature of the gas.,"{'question_text': 'What could be the pressure of the other gas?', 'options': [{'A': 391}, {'B': 382}, {'C': 376}, {'D': 390}], 'value_answer': [391, 390], 'option_answer': ['A', 'D'], 'other': {'given_value': 384, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the pressure of the other gas?,"[{'A': 391}, {'B': 382}, {'C': 376}, {'D': 390}]","[391, 390]","['A', 'D']",Yamini,A
961,change_with_action,teaching,"In a week, Tyler spends 8 hours in studying Maths and studies multiple subjects.","In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school","{'question_text': 'How many hours can Tyler spend in studying in total?', 'options': [{'A': 12}, {'B': 6}, {'C': 5}, {'D': 8}, {'E': 'None'}], 'value_answer': [12], 'option_answer': ['A'], 'other': {'given_value': 8, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many hours can Tyler spend in studying in total?,"[{'A': 12}, {'B': 6}, {'C': 5}, {'D': 8}, {'E': 'None'}]",[12],['A'],Neeraj,D
1598,implicit_numerical_knowledge,percent,Graham spent 44 years in a finance company and then spent more than 50% this time in a technology company.,50% means half,"{'question_text': 'How many thousand dollars Graham could have spent on infrastructure?', 'options': [{'A': 18}, {'B': 26}, {'C': 24}, {'D': 22}, {'E': 'None'}], 'value_answer': [26, 24], 'option_answer': ['B', 'C'], 'other': {'given_value': 22, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many thousand dollars Graham could have spent on infrastructure?,"[{'A': 18}, {'B': 26}, {'C': 24}, {'D': 22}, {'E': 'None'}]","[26, 24]","['B', 'C']",Neeraj,D
196,attribute_comparison,anatomy_knowledge ,Matthew's kid saw a book which displayed that a human adult has 206 bones.,A baby has more bones than a human.,"{'question_text': 'What could be the number of bones in an infant?', 'options': [{'A': 290}, {'B': 250}, {'C': 150}, {'D': 220}, {'E': 'None'}], 'value_answer': [290, 250, 220], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 206, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the number of bones in an infant?,"[{'A': 290}, {'B': 250}, {'C': 150}, {'D': 220}, {'E': 'None'}]","[290, 250, 220]","['A', 'B', 'D']",Kevin,"A, B, E"
1622,implicit_numerical_knowledge,triple,"Since Lucas was not happy with 8 chocolates, his sister bought more than triple of these chocolates.",triple means three times,"{'question_text': ""How many chocolates Lucas's sister could have bought?"", 'options': [{'A': 22}, {'B': 24}, {'C': 23}, {'D': 25}, {'E': 'None'}], 'value_answer': [25], 'option_answer': ['D'], 'other': {'given_value': 24, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many chocolates Lucas's sister could have bought?,"[{'A': 22}, {'B': 24}, {'C': 23}, {'D': 25}, {'E': 'None'}]",[25],['D'],Saurabh,B and C
479,attribute_comparison,width_paint_wall,A restaurant hired a painter to paint two walls in the dining hall. The name of the painter is Nathan. The painter painted the wall with larger width which required 20 volume of paint.,Volume of paint required is directly proportional to width of the wall.,"{'question_text': 'What could be the volume of paint Nathan requires to paint the other wall?', 'options': [{'A': 21}, {'B': 15}, {'C': 25}, {'D': 17}, {'E': 'None'}], 'value_answer': [15, 17], 'option_answer': ['B', 'D'], 'other': {'given_value': 20, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the volume of paint Nathan requires to paint the other wall?,"[{'A': 21}, {'B': 15}, {'C': 25}, {'D': 17}, {'E': 'None'}]","[15, 17]","['B', 'D']",Saurabh,C
298,attribute_comparison,force_and_acceleration,There is a bodybuilding championship and contestants have to push identical objects to show their strength. The runner-up is capable of generating a larger force and is able to push the object with an acceleration of 2457 units.,Acceleration of an object is directly proportional to the force applied.,"{'question_text': 'What could be the acceleration of the object on which higher force is applied?', 'options': [{'A': 2460}, {'B': 2462}, {'C': 2453}, {'D': 2458}, {'E': 'None'}], 'value_answer': [2460, 2462, 2458], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 2457, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the acceleration of the object on which higher force is applied?,"[{'A': 2460}, {'B': 2462}, {'C': 2453}, {'D': 2458}, {'E': 'None'}]","[2460, 2462, 2458]","['A', 'B', 'D']",Himanshu,Option A is correct.
1560,non_numerical,square_diagonal,Tyler was given a figure of four sides which are equal in length.,A square has only two diagonals.,"{'question_text': 'What could be the number of diagonals in the figure?', 'options': [{'A': 'one'}, {'B': 'two'}, {'C': 'three'}, {'D': 'four'}], 'value_answer': ['two'], 'option_answer': ['B'], 'other': {}}",What could be the number of diagonals in the figure?,"[{'A': 'one'}, {'B': 'two'}, {'C': 'three'}, {'D': 'four'}]",['two'],['B'],Sidharth,B
1186,non_numerical,domestic_animals,Henry's favourite bread spread was honey. So he asked his mother how is honey made?. She replied that honey is made from an animal which was used to extract honey.,Honey bees create honey.,"{'question_text': 'What could be the animal that creates honey?', 'options': [{'A': 'house fly'}, {'B': 'wasp'}, {'C': 'bee'}, {'D': 'sea lion'}], 'value_answer': ['wasp', 'bee'], 'option_answer': ['B', 'C'], 'other': {}}",What could be the animal that creates honey?,"[{'A': 'house fly'}, {'B': 'wasp'}, {'C': 'bee'}, {'D': 'sea lion'}]","['wasp', 'bee']","['B', 'C']",Kevin,C
1462,non_numerical,citrus_fruits,"Antonio was deficient with vitamin C, so his doctor suggested him to eat fruits.","Raw citrus fruits like oranges, lime are very high in vitamin C.","{'question_text': 'What could be the fruit?', 'options': [{'A': 'watermelon'}, {'B': 'bananas'}, {'C': 'grapefruits'}, {'D': 'oranges'}], 'value_answer': ['grapefruits', 'oranges'], 'option_answer': ['C', 'D'], 'other': {}}",What could be the fruit?,"[{'A': 'watermelon'}, {'B': 'bananas'}, {'C': 'grapefruits'}, {'D': 'oranges'}]","['grapefruits', 'oranges']","['C', 'D']",Sivapriya,D
1340,non_numerical_sg,physical_quantity,"Michael saw a machine which was used to measure a physical quantity, he notices that the value was always greater than zero.",Ratio attributes have a true zero and are always positive.,"{'question_text': 'What could have been measured by him?', 'options': [{'A': 'Weight'}, {'B': 'Temperature'}, {'C': 'Latitude'}, {'D': 'Height'}], 'value_answer': ['Weight', 'Height'], 'option_answer': ['A', 'D'], 'other': {}}",What could have been measured by him?,"[{'A': 'Weight'}, {'B': 'Temperature'}, {'C': 'Latitude'}, {'D': 'Height'}]","['Weight', 'Height']","['A', 'D']",Sidharth,"A, D"
1516,non_numerical,storage_device,"Gabriel wanted to free his laptop with all the used memory, so he planned to purchase a storage device to transfer all the data and free his laptop memory.","A storage device like Pen drive, sd card refers to a computing hardware used to store information permanently or temporarily.","{'question_text': 'What could be the storage device?', 'options': [{'A': 'pen drive'}, {'B': 'sd card'}, {'C': 'hard drive disks'}, {'D': 'Joystick'}], 'value_answer': ['pen drive', 'sd card', 'hard drive disks'], 'option_answer': ['A', 'B', 'C'], 'other': {}}",What could be the storage device?,"[{'A': 'pen drive'}, {'B': 'sd card'}, {'C': 'hard drive disks'}, {'D': 'Joystick'}]","['pen drive', 'sd card', 'hard drive disks']","['A', 'B', 'C']",Sivapriya,"A, B"
1404,non_numerical,kangaroo,"In a movie, Adriel saw a peculiar animal that was jumping a lot to move.",Kangaroo mostly hops for their movement,"{'question_text': 'What could the animal be?', 'options': [{'A': 'elephant'}, {'B': 'octopus'}, {'C': 'bat'}, {'D': 'kangaroo'}], 'value_answer': ['kangaroo'], 'option_answer': ['D'], 'other': {}}",What could the animal be?,"[{'A': 'elephant'}, {'B': 'octopus'}, {'C': 'bat'}, {'D': 'kangaroo'}]",['kangaroo'],['D'],Saurabh,'D'
1528,non_numerical,water_and_plants,"Oliver had to go to an educational trip for a week, where no one was there to take care of the plants at home. After the return of a trip, all the plants died except some.",Desert plants like wildflowers and succulents need not require to water them daily.,"{'question_text': 'What could be the plants that were alive?', 'options': [{'A': 'Rose'}, {'B': 'Hibiscus'}, {'C': 'Cactus'}, {'D': 'Aloevera'}], 'value_answer': ['Cactus', 'Aloevera'], 'option_answer': ['C', 'D'], 'other': {}}",What could be the plants that were alive?,"[{'A': 'Rose'}, {'B': 'Hibiscus'}, {'C': 'Cactus'}, {'D': 'Aloevera'}]","['Cactus', 'Aloevera']","['C', 'D']",Sivapriya,Cactus
1512,non_numerical,smoke_sensor,Lucas's house caught fire due to a gas leak. Lucas was able to identify with the help of an alarm sound generated by a sensor.,A smoke sensor is a device fitted to smoke alarms. A smoke alarm is designed to detect the presence of smoke.,"{'question_text': 'What could be the sensor used?', 'options': [{'A': 'ultrasonic sensor'}, {'B': 'smoke sensor'}, {'C': 'accelerometer'}, {'D': 'temperature sensor'}], 'value_answer': ['smoke sensor'], 'option_answer': ['B'], 'other': {}}",What could be the sensor used?,"[{'A': 'ultrasonic sensor'}, {'B': 'smoke sensor'}, {'C': 'accelerometer'}, {'D': 'temperature sensor'}]",['smoke sensor'],['B'],Sivapriya,B
1422,non_numerical,pincer,Hudson saw an interesting animal at the food shop. He asked the shopkeeper to remove the pincers of the animal as he doesn't like that part.,Animals like crabs and lobsters have pincers at the front of their body to grab things.,"{'question_text': 'Which could be the animal?', 'options': [{'A': 'lobster'}, {'B': 'jellyfish'}, {'C': 'goldfish'}, {'D': 'crab'}], 'value_answer': ['lobster', 'crab'], 'option_answer': ['A', 'D'], 'other': {}}",Which could be the animal?,"[{'A': 'lobster'}, {'B': 'jellyfish'}, {'C': 'goldfish'}, {'D': 'crab'}]","['lobster', 'crab']","['A', 'D']",Saurabh,D
1467,non_numerical,corn_farm,Dawson began traveling to different countries and planted corn seeds wherever he went. All planted seeds were harvested after a few days.,Corn is grown on every continent except antarctica.,"{'question_text': 'What could the places be?', 'options': [{'A': 'India'}, {'B': 'Antarctica'}, {'C': 'US'}, {'D': 'Australia'}], 'value_answer': ['India', 'US', 'Australia'], 'option_answer': ['A', 'C', 'D'], 'other': {}}",What could the places be?,"[{'A': 'India'}, {'B': 'Antarctica'}, {'C': 'US'}, {'D': 'Australia'}]","['India', 'US', 'Australia']","['A', 'C', 'D']",Sivapriya,"A, C, D"
79,attribute_comparison,family,"Brandon is a person, who is father of  few daughters and 2 sons.",Family consists of all the members,"{'question_text': ""What could be the number of Brandon's kids?"", 'options': [{'A': 9}, {'B': 6}, {'C': 0}, {'D': 3}], 'value_answer': [9, 6, 3], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 2, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the number of Brandon's kids?,"[{'A': 9}, {'B': 6}, {'C': 0}, {'D': 3}]","[9, 6, 3]","['A', 'B', 'D']",Neeraj,B
540,attribute_comparison,effusion_and_velocity,Jesse brought a balloon from a birthday party and observed loss of gas inside a balloon over time. So he wants to understand the reason behind this effusion and has taken balloons with two different effusion rates and velocities. The velocity of the gas particles when the rate of effusion of gas from the balloon is higher is 38 units.,The rate of effusion is directly proportional to velocity of particles.,"{'question_text': 'What could be the velocity of the gas with lower rate of effusion?', 'options': [{'A': 38}, {'B': 35}, {'C': 33}, {'D': 40}, {'E': 'None'}], 'value_answer': [40], 'option_answer': ['D'], 'other': {'given_value': 38, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the velocity of the gas with lower rate of effusion?,"[{'A': 38}, {'B': 35}, {'C': 33}, {'D': 40}, {'E': 'None'}]",[40],['D'],Yamini,B
879,change_with_action,animals,Few cows and a 50 goats are grazing in the field.,Total number of animals is sum of all types of animals,"{'question_text': 'How many total animals can be there in this field?', 'options': [{'A': 42}, {'B': 58}, {'C': 40}, {'D': 52}], 'value_answer': [58, 52], 'option_answer': ['B', 'D'], 'other': {'given_value': 50, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many total animals can be there in this field?,"[{'A': 42}, {'B': 58}, {'C': 40}, {'D': 52}]","[58, 52]","['B', 'D']",Neeraj,B
720,attribute_comparison,store_files,Gabriel bought two external USB drives of different capacity. It is known that each file is the same size. 286 is the file numbers which can be stored on a smller size USB drive.,"Number of files of same size, is directly proportional to storage size.","{'question_text': 'What number of files could be stored in larger drive', 'options': [{'A': 276}, {'B': 290}, {'C': 311}, {'D': 327}, {'E': 'None'}], 'value_answer': [290, 311, 327], 'option_answer': ['B', 'C', 'D'], 'other': {'given_value': 286, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What number of files could be stored in larger drive,"[{'A': 276}, {'B': 290}, {'C': 311}, {'D': 327}, {'E': 'None'}]","[290, 311, 327]","['B', 'C', 'D']",Sidharth,C
1127,implicit_numerical_knowledge,circumference_and_radius,"To fence the side of a square plot, Kayden the mason took 27 hours to finish the job.",There are four sides in a square.,"{'question_text': 'What could have been the number of hours that Kayden works in a month?', 'options': [{'A': 108}, {'B': 107}, {'C': 106}, {'D': 109}, {'E': 'None'}], 'value_answer': [109], 'option_answer': ['D'], 'other': {'given_value': 108, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could have been the number of hours that Kayden works in a month?,"[{'A': 108}, {'B': 107}, {'C': 106}, {'D': 109}, {'E': 'None'}]",[109],['D'],Kevin,E
1185,non_numerical,domestic_animals,"In his recent trip to a milk production factory, Ivan saw that the factory had a huge farm filled with one type of animal.",Dairy cattle are used to extract milk.,"{'question_text': 'What could be the animal that Ivan saw which was used to extract milk?', 'options': [{'A': 'cow'}, {'B': 'lion'}, {'C': 'zebra'}, {'D': 'python'}], 'value_answer': ['lion', 'zebra'], 'option_answer': ['B', 'C'], 'other': {}}",What could be the animal that Ivan saw which was used to extract milk?,"[{'A': 'cow'}, {'B': 'lion'}, {'C': 'zebra'}, {'D': 'python'}]","['lion', 'zebra']","['B', 'C']",Kevin,A
1046,implicit_numerical_knowledge,working_days,Jace goes to the office on all days of a week. He has been going to the office for more than 4 weeks.,A week has 7 days,"{'question_text': 'How many days Jace could have gone to the office?', 'options': [{'A': 26}, {'B': 30}, {'C': 31}, {'D': 32}], 'value_answer': [30, 31, 32], 'option_answer': ['B', 'C', 'D'], 'other': {'given_value': 28, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many days Jace could have gone to the office?,"[{'A': 26}, {'B': 30}, {'C': 31}, {'D': 32}]","[30, 31, 32]","['B', 'C', 'D']",Neeraj,B
1366,non_numerical,anglerfish,Thomas is sharing his travel experience with his friends. He was telling about his diving experience in which he saw a fish with an illuminating object attached to his head that attracts other small fish.,Anglerfish has a filament protruding from its head that illuminates.,"{'question_text': 'What could the animal be?', 'options': [{'A': 'anglerfish'}, {'B': 'sharks'}, {'C': 'oyster'}, {'D': 'crab'}], 'value_answer': ['anglerfish'], 'option_answer': ['A'], 'other': {}}",What could the animal be?,"[{'A': 'anglerfish'}, {'B': 'sharks'}, {'C': 'oyster'}, {'D': 'crab'}]",['anglerfish'],['A'],Saurabh,A
966,implicit_numerical_knowledge,alphabet,Justin is preparing for CAT and plans to spend no more than 6 hours reading words for each letter.,English alphabet has 26 letters,"{'question_text': 'In how many hours can Justin finish his preparation if he sticks to his plan?', 'options': [{'A': 159}, {'B': 165}, {'C': 161}, {'D': 148}], 'value_answer': [148], 'option_answer': ['D'], 'other': {'given_value': 156, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",In how many hours can Justin finish his preparation if he sticks to his plan?,"[{'A': 159}, {'B': 165}, {'C': 161}, {'D': 148}]",[148],['D'],Neeraj,B
214,attribute_comparison,legal_age,Evan is a citizen of India and he recently cast his first vote in the national election.,Legal age to vote is 18 years in India,"{'question_text': 'What could be the age of Evan when he casted the vote?', 'options': [{'A': 17}, {'B': 16}, {'C': 21}, {'D': 19}, {'E': 'None'}], 'value_answer': [21, 19], 'option_answer': ['C', 'D'], 'other': {'given_value': 18, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be the age of Evan when he casted the vote?,"[{'A': 17}, {'B': 16}, {'C': 21}, {'D': 19}, {'E': 'None'}]","[21, 19]","['C', 'D']",Kevin,{'C': 21}
1251,non_numerical,chair_object,George wanted a stool for his home and he asked the carpenter to use a strong material.,"Chairs can be made from wood, metal, or other strong materials, like stone or acrylic.","{'question_text': 'What could be the material?', 'options': [{'A': 'wood'}, {'B': 'metal'}, {'C': 'paper'}, {'D': 'cloth'}], 'value_answer': ['wood', 'metal'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the material?,"[{'A': 'wood'}, {'B': 'metal'}, {'C': 'paper'}, {'D': 'cloth'}]","['wood', 'metal']","['A', 'B']",Yamini,"A, B"
176,attribute_comparison,train_and_walking,Robert's office is at a large distance from his home. One day Robert travelled via train and reached in 36 minutes.,Train is a faster way of travelling than walking,"{'question_text': 'Next day Robert decided to walk to the office. How much time can it take to reach the office?', 'options': [{'A': 30}, {'B': 25}, {'C': 21}, {'D': 42}, {'E': 'None'}], 'value_answer': [42], 'option_answer': ['D'], 'other': {'given_value': 36, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",Next day Robert decided to walk to the office. How much time can it take to reach the office?,"[{'A': 30}, {'B': 25}, {'C': 21}, {'D': 42}, {'E': 'None'}]",[42],['D'],Neeraj,E
1411,non_numerical,mechanic,"Leon called a mechanic repair an item, because he was getting late to reach his office.",A mechanic is a person who repairs faulty vehicles.,"{'question_text': 'What could be the item that Leon wanted to repair?', 'options': [{'A': 'car'}, {'B': 'sofa'}, {'C': 'blender'}, {'D': 'cloth'}], 'value_answer': ['car'], 'option_answer': ['A'], 'other': {}}",What could be the item that Leon wanted to repair?,"[{'A': 'car'}, {'B': 'sofa'}, {'C': 'blender'}, {'D': 'cloth'}]",['car'],['A'],Saurabh,A
1106,implicit_numerical_knowledge,working_days,Christian goes to the office on all working days. He has been going to the office for at least 8 weeks.,A week has 5 working days,"{'question_text': 'How many days Christian could have gone to the office?', 'options': [{'A': 37}, {'B': 43}, {'C': 38}, {'D': 41}], 'value_answer': [43, 41], 'option_answer': ['B', 'D'], 'other': {'given_value': 40, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",How many days Christian could have gone to the office?,"[{'A': 37}, {'B': 43}, {'C': 38}, {'D': 41}]","[43, 41]","['B', 'D']",Neeraj,B
491,attribute_comparison,buoyant_and_density,George is sailing on a boat and was intriugued to study how boat floats on water as part of which he observed the changes in buoyant force and density on two fluids. The buoyant force exerted when density is higher is 23 units.,Buoyant force is directly proportional to the density of the fluid in which an object is immersed.,"{'question_text': 'What could be the buoyant force exerted by other fluid?', 'options': [{'A': 26}, {'B': 27}, {'C': 25}, {'D': 23}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 23, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the buoyant force exerted by other fluid?,"[{'A': 26}, {'B': 27}, {'C': 25}, {'D': 23}, {'E': 'None'}]",['None'],['E'],Yamini,C
43,attribute_comparison,direct_comparison,Kevin and his Nancy's both drew a cricle on a paper. Kevin's circle area was 33 sq units and his friend Nancy drew a cricle with larger radius around it.,bigger circle has larger area,"{'question_text': ""What could be the radius of Nancy's circle?"", 'options': [{'A': 28}, {'B': 30}, {'C': 31}, {'D': 42}, {'E': 'None'}], 'value_answer': [42], 'option_answer': ['D'], 'other': {'given_value': 33, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the radius of Nancy's circle?,"[{'A': 28}, {'B': 30}, {'C': 31}, {'D': 42}, {'E': 'None'}]",[42],['D'],Neeraj,"The radius of Nancy's circle could be 28, 30, 31, or 42."
