category,subcategory,knowledge,premise,hypothesis,binary_classification_label,GPT2Pred
change_with_action,selling,Selling something reduces its quantity,Evan organized a garage sale yesterday. Evan sold a total of 441 items at a maximum price of 1 USD each.,Evan could have made 450 money in the garage sale.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling something reduces its quantity
Premise: Evan organized a garage sale yesterday. Evan sold a total of 441 items at a maximum price of 1 USD each.
Hypothesis: Evan could have made 450 money in the garage sale.
Result: False

Knowledge: Selling something reduces its value

Premise: Evan organized a garage sale yesterday. Evan sold a total of 441"
change_with_action,selling,Selling price of an object decreases if its broken,Mateo purchased a phone for 313 dollars and its screen broke as it fell on the ground.,Mateo can possibly sell that phone at a price of 200 dollars.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if its broken
Premise: Mateo purchased a phone for 313 dollars and its screen broke as it fell on the ground.
Hypothesis: Mateo can possibly sell that phone at a price of 200 dollars.
Result: False

Knowledge: Mateo can sell that phone at a price of 200 dollars.

Hypothesis: Mateo can sell that"
change_with_action,selling,Selling price of an object decreases if its broken,Mateo purchased a phone for 313 dollars and its screen broke as it fell on the ground.,Mateo can possibly sell that phone at a price of 350 dollars.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if its broken
Premise: Mateo purchased a phone for 313 dollars and its screen broke as it fell on the ground.
Hypothesis: Mateo can possibly sell that phone at a price of 350 dollars.
Result: False

Knowledge: Mateo can sell that phone at a price of 300 dollars.

Hypothesis: Mateo can sell that"
change_with_action,selling,Selling price of an object decreases if its broken,James purchased a phone for 393 dollars and its screen broke as it fell on the ground.,James can possibly sell that phone at a price of 150 dollars.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if its broken
Premise: James purchased a phone for 393 dollars and its screen broke as it fell on the ground.
Hypothesis: James can possibly sell that phone at a price of 150 dollars.
Result: False

Knowledge: James can sell that phone at a price of 200 dollars.

Hypothesis: James can sell that phone at"
change_with_action,selling,Selling price of an object decreases if its broken,James purchased a phone for 393 dollars and its screen broke as it fell on the ground.,James can possibly sell that phone at a price of 500 dollars.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if its broken
Premise: James purchased a phone for 393 dollars and its screen broke as it fell on the ground.
Hypothesis: James can possibly sell that phone at a price of 500 dollars.
Result: False

Knowledge: James can sell that phone at a price of 1,000 dollars.

Hypothesis: James can sell that"
change_with_action,selling,Selling price of an object decreases if discount is given,Cooper purchased a phone for 354 dollars. The phone price was discounted.,The original price of the phone could be 450 dollars.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: Cooper purchased a phone for 354 dollars. The phone price was discounted.
Hypothesis: The original price of the phone could be 450 dollars.
Result: False

Knowledge: The price of a phone is not equal to the price of the phone.

Premise: The price of a"
change_with_action,selling,Selling price of an object decreases if discount is given,Cooper purchased a phone for 354 dollars. The phone price was discounted.,The original price of the phone could be 275 dollars.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: Cooper purchased a phone for 354 dollars. The phone price was discounted.
Hypothesis: The original price of the phone could be 275 dollars.
Result: False

Knowledge: The price of a phone is not the same as the price of the phone.

Premise: The price of"
change_with_action,selling,Selling price of an object decreases if discount is given,Arthur purchased a phone for 552 dollars. The phone price was discounted.,The original price of the phone could be 625 dollars.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: Arthur purchased a phone for 552 dollars. The phone price was discounted.
Hypothesis: The original price of the phone could be 625 dollars.
Result: False

Knowledge: The price of a phone is not the same as the price of a phone.

Premise: The price of"
change_with_action,selling,Selling price of an object decreases if discount is given,Arthur purchased a phone for 552 dollars. The phone price was discounted.,The original price of the phone could be 475 dollars.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: Arthur purchased a phone for 552 dollars. The phone price was discounted.
Hypothesis: The original price of the phone could be 475 dollars.
Result: False

Knowledge: The price of a phone is not equal to the price of the phone.

Premise: The price of a"
change_with_action,selling,Selling price of an object decreases if discount is given,Isaac bought a phone at a discounted price of 515 dollars.,The original price of the phone could be 600 dollars.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: Isaac bought a phone at a discounted price of 515 dollars.
Hypothesis: The original price of the phone could be 600 dollars.
Result: False

Knowledge: The price of a phone is based on the number of digits of the phone.

Premise: The number of"
change_with_action,selling,Selling price of an object decreases if discount is given,Isaac bought a phone at a discounted price of 515 dollars.,The original price of the phone could be 450 dollars.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: Isaac bought a phone at a discounted price of 515 dollars.
Hypothesis: The original price of the phone could be 450 dollars.
Result: False

Knowledge: The price of a phone is based on the number of digits of the phone.

Premise: The number of"
change_with_action,selling,Selling price of an object decreases if discount is given,Samuel bought a phone at a discounted price of 370 dollars.,The original price of the phone could be 425 dollars.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: Samuel bought a phone at a discounted price of 370 dollars.
Hypothesis: The original price of the phone could be 425 dollars.
Result: False

Knowledge: The price of a phone is not equal to the price of the phone.

Premise: The price of a"
change_with_action,selling,Selling price of an object decreases if discount is given,Samuel bought a phone at a discounted price of 370 dollars.,The original price of the phone could be 325 dollars.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: Samuel bought a phone at a discounted price of 370 dollars.
Hypothesis: The original price of the phone could be 325 dollars.
Result: False

Knowledge: The price of a phone is not the same as the price of the phone.

Premise: The price of"
change_with_action,selling,Selling price of an object decreases if discount is given,There is a phone whose price before discount was 680 dollars. Jason brought that phone in a sale.,The discounted price of the phone could be 650 dollars.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: There is a phone whose price before discount was 680 dollars. Jason brought that phone in a sale.
Hypothesis: The discounted price of the phone could be 650 dollars.
Result: False

Knowledge: The price of the phone could be 1,000 dollars.

Premise: The price of the phone could be"
change_with_action,selling,Selling price of an object decreases if discount is given,There is a phone whose price before discount was 680 dollars. Jason brought that phone in a sale.,The discounted price of the phone could be 775 dollars.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: There is a phone whose price before discount was 680 dollars. Jason brought that phone in a sale.
Hypothesis: The discounted price of the phone could be 775 dollars.
Result: False

Knowledge: The price of the phone could be 775 dollars.

Hypothesis: The price of the phone could be"
change_with_action,selling,Selling price of an object decreases if discount is given,There is a phone whose price before discount was 392 dollars. Victor brought that phone in a sale.,The discounted price of the phone could be 300 dollars.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: There is a phone whose price before discount was 392 dollars. Victor brought that phone in a sale.
Hypothesis: The discounted price of the phone could be 300 dollars.
Result: False

Knowledge: The price of the phone could be 300 dollars.

Hypothesis: The price of the phone could be 300"
change_with_action,selling,Selling price of an object decreases if discount is given,There is a phone whose price before discount was 392 dollars. Victor brought that phone in a sale.,The discounted price of the phone could be 450 dollars.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Selling price of an object decreases if discount is given
Premise: There is a phone whose price before discount was 392 dollars. Victor brought that phone in a sale.
Hypothesis: The discounted price of the phone could be 450 dollars.
Result: False

Knowledge: The price of the phone could be 500 dollars.

Premise: The price of the phone could be 500 dollars"
change_with_action,stretching,When something is stretched its length increases,Jackson had a elastic belt whose size was 10 units and he stretched it.,The size of the belt could be 13 units after stretching.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: When something is stretched its length increases
Premise: Jackson had a elastic belt whose size was 10 units and he stretched it.
Hypothesis: The size of the belt could be 13 units after stretching.
Result: False

Knowledge: When something is stretched its length decreases

Premise: Jackson had a elastic belt whose size was 10 units and he"
change_with_action,stretching,When something is stretched its length increases,Jackson had a elastic belt whose size was 10 units and he stretched it.,The size of the belt could be 7 units after stretching.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: When something is stretched its length increases
Premise: Jackson had a elastic belt whose size was 10 units and he stretched it.
Hypothesis: The size of the belt could be 7 units after stretching.
Result: False

Knowledge: When something is stretched its length decreases

Premise: Jackson had a elastic belt whose size was 10 units and he"
change_with_action,stretching,When something is stretched its length increases,Calvin had a elastic belt whose size was 8 units. He stretched it.,The size of the belt could be 11 units after stretching.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: When something is stretched its length increases
Premise: Calvin had a elastic belt whose size was 8 units. He stretched it.
Hypothesis: The size of the belt could be 11 units after stretching.
Result: False

Knowledge: When something is stretched its length decreases

Premise: Calvin had a elastic belt whose size was 8 units. He"
change_with_action,stretching,When something is stretched its length increases,Calvin had a elastic belt whose size was 8 units. He stretched it.,The size of the belt could be 2 units after stretching.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: When something is stretched its length increases
Premise: Calvin had a elastic belt whose size was 8 units. He stretched it.
Hypothesis: The size of the belt could be 2 units after stretching.
Result: False

Knowledge: When something is stretched its length decreases

Premise: Calvin had a elastic belt whose size was 8 units. He"
change_with_action,subtraction,Subtracting a positive number from a value results in a smaller value,There is number 62 and a positive value is subtracted from it.,The result could be 50.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Subtracting a positive number from a value results in a smaller value
Premise: There is number 62 and a positive value is subtracted from it.
Hypothesis: The result could be 50.
Result: False

Knowledge: Subtracting a negative number from a positive value results in a larger value

Premise: There is number"
change_with_action,subtraction,Subtracting a positive number from a value results in a smaller value,There is number 62 and a positive value is subtracted from it.,The result could be 65.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Subtracting a positive number from a value results in a smaller value
Premise: There is number 62 and a positive value is subtracted from it.
Hypothesis: The result could be 65.
Result: False

Knowledge: Subtracting a negative number from a positive value results in a larger value

Premise: There is number"
change_with_action,subtraction,Subtracting a positive number from a value results in a smaller value,A positive number was subtracted from 52.,The result could be 35.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Subtracting a positive number from a value results in a smaller value
Premise: A positive number was subtracted from 52.
Hypothesis: The result could be 35.
Result: False

Knowledge: Subtracting a negative number from a value results in a larger value

Premise: A negative number was"
change_with_action,subtraction,Subtracting a positive number from a value results in a smaller value,A positive number was subtracted from 52.,The result could be 54.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Subtracting a positive number from a value results in a smaller value
Premise: A positive number was subtracted from 52.
Hypothesis: The result could be 54.
Result: False

Knowledge: Subtracting a negative number from a value results in a larger value

Premise: A negative number was"
change_with_action,subtraction,Subtracting a negative number from a value results in a larger value,A negative number was subtracted from 78.,The result could be 91.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Subtracting a negative number from a value results in a larger value
Premise: A negative number was subtracted from 78.
Hypothesis: The result could be 91.
Result: False

Knowledge: Subtracting a positive number from a value results in a smaller value

Premise: A positive number was"
change_with_action,subtraction,Subtracting a negative number from a value results in a larger value,A negative number was subtracted from 78.,The result could be 74.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Subtracting a negative number from a value results in a larger value
Premise: A negative number was subtracted from 78.
Hypothesis: The result could be 74.
Result: False

Knowledge: Subtracting a positive number from a value results in a smaller value

Premise: A positive number was"
change_with_action,subtraction,Subtracting a negative number from a value results in a larger value,A negative number was subtracted from 62.,The result could be 71.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Subtracting a negative number from a value results in a larger value
Premise: A negative number was subtracted from 62.
Hypothesis: The result could be 71.
Result: False

Knowledge: Subtracting a positive number from a value results in a smaller value

Premise: A positive number was"
change_with_action,subtraction,Subtracting a negative number from a value results in a larger value,A negative number was subtracted from 62.,The result could be 55.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: Subtracting a negative number from a value results in a larger value
Premise: A negative number was subtracted from 62.
Hypothesis: The result could be 55.
Result: False

Knowledge: Subtracting a positive number from a value results in a smaller value

Premise: A positive number was"
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school",Edward spends 10 hours in the school and studies multiple subjects.,Edward could spend 7 on studying Maths.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
Premise: Edward spends 10 hours in the school and studies multiple subjects.
Hypothesis: Edward could spend 7 on studying Maths.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
"
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school",Edward spends 10 hours in the school and studies multiple subjects.,Edward could spend 10 on studying Maths.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
Premise: Edward spends 10 hours in the school and studies multiple subjects.
Hypothesis: Edward could spend 10 on studying Maths.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
"
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school",John spends 8 hours in the school and studies multiple subjects.,John could spend 3 on studying Maths.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
Premise: John spends 8 hours in the school and studies multiple subjects.
Hypothesis: John could spend 3 on studying Maths.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
"
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school",John spends 8 hours in the school and studies multiple subjects.,John could spend 11 on studying Maths.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
Premise: John spends 8 hours in the school and studies multiple subjects.
Hypothesis: John could spend 11 on studying Maths.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
"
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school","In a week, Eric spends 8 hours in studying Maths and studies multiple subjects.",Eric could spend 12 on studying in total.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
Premise: In a week, Eric spends 8 hours in studying Maths and studies multiple subjects.
Hypothesis: Eric could spend 12 on studying in total.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
"
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school","In a week, Eric spends 8 hours in studying Maths and studies multiple subjects.",Eric could spend 4 on studying in total.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
Premise: In a week, Eric spends 8 hours in studying Maths and studies multiple subjects.
Hypothesis: Eric could spend 4 on studying in total.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
"
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school","In a week, Tyler spends 8 hours in studying Maths and studies multiple subjects.",Tyler could spend 12 on studying in total.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
Premise: In a week, Tyler spends 8 hours in studying Maths and studies multiple subjects.
Hypothesis: Tyler could spend 12 on studying in total.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
"
change_with_action,teaching,"In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school","In a week, Tyler spends 8 hours in studying Maths and studies multiple subjects.",Tyler could spend 3 on studying in total.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
Premise: In a week, Tyler spends 8 hours in studying Maths and studies multiple subjects.
Hypothesis: Tyler could spend 3 on studying in total.
Result: False

Knowledge: In a school that teacher multiple subjects, time devoted to one subject would be less than the time students spend in school
"
change_with_action,temperature_change,On turning on the heater temperature increases,Temperature of the room is 29 units. Patrick turned on the heater.,The temperature after an hour could be 32 units.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: On turning on the heater temperature increases
Premise: Temperature of the room is 29 units. Patrick turned on the heater.
Hypothesis: The temperature after an hour could be 32 units.
Result: False

Knowledge: On turning off the heater temperature increases

Premise: Temperature of the room is 29 units.

Hypot"
change_with_action,temperature_change,On turning on the heater temperature increases,Temperature of the room is 29 units. Patrick turned on the heater.,The temperature after an hour could be 29 units.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: On turning on the heater temperature increases
Premise: Temperature of the room is 29 units. Patrick turned on the heater.
Hypothesis: The temperature after an hour could be 29 units.
Result: False

Knowledge: On turning off the heater temperature increases

Premise: Temperature of the room is 29 units.

Hypot"
change_with_action,temperature_change,On turning on the heater temperature increases,Temperature of the room is 17 units. Dylan turned on the heater.,The temperature after an hour could be 18 units.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: On turning on the heater temperature increases
Premise: Temperature of the room is 17 units. Dylan turned on the heater.
Hypothesis: The temperature after an hour could be 18 units.
Result: False

Knowledge: On turning off the heater increases

Premise: Temperature of the room is 20 units.

Hypothesis"
change_with_action,temperature_change,On turning on the heater temperature increases,Temperature of the room is 17 units. Dylan turned on the heater.,The temperature after an hour could be 13 units.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Knowledge: Resistance is inversely proportional to the area of the metalic wire.
Premise: Victor's experiment is to observe the relationship between resistance and area using two similar wires of different areas. The area of the wire with larger resistance is 32 units.
Hypothesis: Area of the other wire could be 25 units.
Result: False

Knowledge: On turning on the heater temperature increases
Premise: Temperature of the room is 17 units. Dylan turned on the heater.
Hypothesis: The temperature after an hour could be 13 units.
Result: False

Knowledge: On turning off the heater increases

Premise: Temperature of the room is 18 units.

Hypothesis"
