category,subcategory,knowledge,premise,hypothesis,binary_classification_label,GPT2Pred
attribute_comparison,eyes,People with high power of spectacles have weak eyes as compared to people with low power of spectacles.,Joel and his friend wear spectacles because both of them have power. His eyes are better in comparison to his friends power. He wears spectacles of 6 power.,His friend with weaker eyes might have spectacles of 3 power,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Joel and his friend wear spectacles because both of them have power. His eyes are better in comparison to his friends power. He wears spectacles of 6 power.
Hypothesis: His friend with weaker eyes might have spectacles of 3 power
Result:
"
attribute_comparison,eyes,People with high power of spectacles have weak eyes as compared to people with low power of spectacles.,Henry and his friend wear spectacles because both of them have power. His eyes are better in comparison to his friends power. He wears spectacles of 1 power.,His friend with weaker eyes might have spectacles of 2 power,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Henry and his friend wear spectacles because both of them have power. His eyes are better in comparison to his friends power. He wears spectacles of 1 power.
Hypothesis: His friend with weaker eyes might have spectacles of 2 power
Result: Henry"
attribute_comparison,eyes,People with high power of spectacles have weak eyes as compared to people with low power of spectacles.,Henry and his friend wear spectacles because both of them have power. His eyes are better in comparison to his friends power. He wears spectacles of 1 power.,His friend with weaker eyes might have spectacles of 1 power,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Henry and his friend wear spectacles because both of them have power. His eyes are better in comparison to his friends power. He wears spectacles of 1 power.
Hypothesis: His friend with weaker eyes might have spectacles of 1 power
Result: Henry"
attribute_comparison,heat_length,A  expansion in length is directly proportional to the amount of heat.,"Daniel works for a construction firm, he noticed that there were two equal sized iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of the rod subjcted to heat became 2 metres.",The length of rod which was not heated could be 1 metres.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Daniel works for a construction firm, he noticed that there were two equal sized iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of the rod subjcted to heat became 2 metres.
Hypothesis: The length of rod which was not heated could be 1 metres.
Result: The"
attribute_comparison,heat_length,A  expansion in length is directly proportional to the amount of heat.,"Daniel works for a construction firm, he noticed that there were two equal sized iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of the rod subjcted to heat became 2 metres.",The length of rod which was not heated could be 4 metres.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Daniel works for a construction firm, he noticed that there were two equal sized iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of the rod subjcted to heat became 2 metres.
Hypothesis: The length of rod which was not heated could be 4 metres.
Result: The"
attribute_comparison,heat_length,A  expansion in length is directly proportional to the amount of heat.,"Maxwell works for a construction firm, he noticed that there were two equal sized iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of the rod subjcted to heat became 11 metres.",The length of rod which was not heated could be 8 metres.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Maxwell works for a construction firm, he noticed that there were two equal sized iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of the rod subjcted to heat became 11 metres.
Hypothesis: The length of rod which was not heated could be 8 metres.
Result: The"
attribute_comparison,heat_length,A  expansion in length is directly proportional to the amount of heat.,"Maxwell works for a construction firm, he noticed that there were two equal sized iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of the rod subjcted to heat became 11 metres.",The length of rod which was not heated could be 11 metres.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Maxwell works for a construction firm, he noticed that there were two equal sized iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of the rod subjcted to heat became 11 metres.
Hypothesis: The length of rod which was not heated could be 11 metres.
Result: The"
attribute_comparison,heat_length,Length is directly proportional to the amount of heat.,"Noah works for a construction company, noticed that there were two iron rods of equal size of the same length. One of the iron rods was heated and its length increased compared to the other rod. 4 meters is the length of the shorter rod.",The length of rod which was subjected to heat could be 6 metres.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Noah works for a construction company, noticed that there were two iron rods of equal size of the same length. One of the iron rods was heated and its length increased compared to the other rod. 4 meters is the length of the shorter rod.
Hypothesis: The length of rod which was subjected to heat could be 6 metres.
Result: The"
attribute_comparison,heat_length,Length is directly proportional to the amount of heat.,"Noah works for a construction company, noticed that there were two iron rods of equal size of the same length. One of the iron rods was heated and its length increased compared to the other rod. 4 meters is the length of the shorter rod.",The length of rod which was subjected to heat could be 4 metres.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Noah works for a construction company, noticed that there were two iron rods of equal size of the same length. One of the iron rods was heated and its length increased compared to the other rod. 4 meters is the length of the shorter rod.
Hypothesis: The length of rod which was subjected to heat could be 4 metres.
Result: The"
attribute_comparison,heat_length,Length is directly proportional to the amount of heat.,"Alex works for a construction firm, he noticed that there were two iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of shorter rod is 18 metres.",The length of rod which was subjected to heat could be 19 metres.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Alex works for a construction firm, he noticed that there were two iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of shorter rod is 18 metres.
Hypothesis: The length of rod which was subjected to heat could be 19 metres.
Result: The"
attribute_comparison,heat_length,Length is directly proportional to the amount of heat.,"Alex works for a construction firm, he noticed that there were two iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of shorter rod is 18 metres.",The length of rod which was subjected to heat could be 15 metres.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Alex works for a construction firm, he noticed that there were two iron rods of same length. One of the iron rod was heated and its length increased as compared to the other rod. The length of shorter rod is 18 metres.
Hypothesis: The length of rod which was subjected to heat could be 15 metres.
Result: The"
attribute_comparison,internet_speed,Quality of video which can be buffered is directly proportional to internet speed.,"Jameson has two different mobile phones and both of them have two different connections to the Internet. From the first Internet connection, the video transmission was of better quality than the other. 389 MB per sec is the the speed of first internet connection.",The internet speed of the other connection could be 386.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Jameson has two different mobile phones and both of them have two different connections to the Internet. From the first Internet connection, the video transmission was of better quality than the other. 389 MB per sec is the the speed of first internet connection.
Hypothesis: The internet speed of the other connection could be 386.
Result: The"
attribute_comparison,internet_speed,Quality of video which can be buffered is directly proportional to internet speed.,"Jameson has two different mobile phones and both of them have two different connections to the Internet. From the first Internet connection, the video transmission was of better quality than the other. 389 MB per sec is the the speed of first internet connection.",The internet speed of the other connection could be 389.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Jameson has two different mobile phones and both of them have two different connections to the Internet. From the first Internet connection, the video transmission was of better quality than the other. 389 MB per sec is the the speed of first internet connection.
Hypothesis: The internet speed of the other connection could be 389.
Result: The"
attribute_comparison,internet_speed,Quality of video which can be buffered is directly proportional to internet speed.,"Justin has two internet connections. From first internet connection, the video streaming was in better quality than the other. The internet speed of the first connction is 361 MB per sec.",The internet speed of the other connection could be 359.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Justin has two internet connections. From first internet connection, the video streaming was in better quality than the other. The internet speed of the first connction is 361 MB per sec.
Hypothesis: The internet speed of the other connection could be 359.
Result: The"
attribute_comparison,internet_speed,Quality of video which can be buffered is directly proportional to internet speed.,"Justin has two internet connections. From first internet connection, the video streaming was in better quality than the other. The internet speed of the first connction is 361 MB per sec.",The internet speed of the other connection could be 364.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Justin has two internet connections. From first internet connection, the video streaming was in better quality than the other. The internet speed of the first connction is 361 MB per sec.
Hypothesis: The internet speed of the other connection could be 364.
Result: The"
attribute_comparison,internet_speed_2,Quality of video feed is directly proportional to high internet speed.,"Bennett has two different mobile phones and both of them have two different connections to the Internet. From the first Internet connection, the video transmission was of better quality than the other. 331 MB per sec is the the speed of second internet connection.",The internet speed of the other connection could be 334.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Bennett has two different mobile phones and both of them have two different connections to the Internet. From the first Internet connection, the video transmission was of better quality than the other. 331 MB per sec is the the speed of second internet connection.
Hypothesis: The internet speed of the other connection could be 334.
Result: The"
attribute_comparison,internet_speed_2,Quality of video feed is directly proportional to high internet speed.,"Bennett has two different mobile phones and both of them have two different connections to the Internet. From the first Internet connection, the video transmission was of better quality than the other. 331 MB per sec is the the speed of second internet connection.",The internet speed of the other connection could be 327.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Bennett has two different mobile phones and both of them have two different connections to the Internet. From the first Internet connection, the video transmission was of better quality than the other. 331 MB per sec is the the speed of second internet connection.
Hypothesis: The internet speed of the other connection could be 327.
Result: The"
attribute_comparison,internet_speed_2,Quality of video feed is directly proportional to high internet speed.,"Hudson has two internet connections. From first internet connection, the video streaming was in worse quality than the other. The internet speed of the second connection is 421 MB per sec.",The internet speed of the other connection could be 425.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Hudson has two internet connections. From first internet connection, the video streaming was in worse quality than the other. The internet speed of the second connection is 421 MB per sec.
Hypothesis: The internet speed of the other connection could be 425.
Result: Hudson"
attribute_comparison,internet_speed_2,Quality of video feed is directly proportional to high internet speed.,"Hudson has two internet connections. From first internet connection, the video streaming was in worse quality than the other. The internet speed of the second connection is 421 MB per sec.",The internet speed of the other connection could be 421.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Hudson has two internet connections. From first internet connection, the video streaming was in worse quality than the other. The internet speed of the second connection is 421 MB per sec.
Hypothesis: The internet speed of the other connection could be 421.
Result: Hudson"
attribute_comparison,length_of_wire,Amount of material required is directly proportional to the length of wire.,Dylan is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was more than the other wire. The length of that wire is 5 meters.,The length of other wire could be 3 metres.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Dylan is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was more than the other wire. The length of that wire is 5 meters.
Hypothesis: The length of other wire could be 3 metres.
Result: The"
attribute_comparison,length_of_wire,Amount of material required is directly proportional to the length of wire.,Dylan is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was more than the other wire. The length of that wire is 5 meters.,The length of other wire could be 6 metres.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Dylan is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was more than the other wire. The length of that wire is 5 meters.
Hypothesis: The length of other wire could be 6 metres.
Result: The"
attribute_comparison,length_of_wire,Amount of material required is directly proportional to the length of wire.,Anthony is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was more than the other wire. The length of that wire is 14 meters.,The length of other wire could be 13 metres.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Anthony is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was more than the other wire. The length of that wire is 14 meters.
Hypothesis: The length of other wire could be 13 metres.
Result: Anthony"
attribute_comparison,length_of_wire,Amount of material required is directly proportional to the length of wire.,Anthony is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was more than the other wire. The length of that wire is 14 meters.,The length of other wire could be 15 metres.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Anthony is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was more than the other wire. The length of that wire is 14 meters.
Hypothesis: The length of other wire could be 15 metres.
Result: Anthony"
attribute_comparison,length_of_wire_2,Amount of material required is directly proportional to the length of wire.,Kayden is making two wires of same thickness from copper. The amount of copper used in first wire was less than the other wire. The length of the other wire is 6 metre.,The length of the first wire could be 4 metres.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Kayden is making two wires of same thickness from copper. The amount of copper used in first wire was less than the other wire. The length of the other wire is 6 metre.
Hypothesis: The length of the first wire could be 4 metres.
Result: The"
attribute_comparison,length_of_wire_2,Amount of material required is directly proportional to the length of wire.,Kayden is making two wires of same thickness from copper. The amount of copper used in first wire was less than the other wire. The length of the other wire is 6 metre.,The length of the first wire could be 7 metres.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Kayden is making two wires of same thickness from copper. The amount of copper used in first wire was less than the other wire. The length of the other wire is 6 metre.
Hypothesis: The length of the first wire could be 7 metres.
Result: The"
attribute_comparison,length_of_wire_2,Amount of material required is directly proportional to the length of wire.,Atlas is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was less than the other wire. The length of other wire is 5 meters.,The length of the first wire could be 4 metres.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Atlas is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was less than the other wire. The length of other wire is 5 meters.
Hypothesis: The length of the first wire could be 4 metres.
Result: The"
attribute_comparison,length_of_wire_2,Amount of material required is directly proportional to the length of wire.,Atlas is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was less than the other wire. The length of other wire is 5 meters.,The length of the first wire could be 6 metres.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Atlas is making two wires of the same aluminium thickness. The amount of aluminium used in the first wire was less than the other wire. The length of other wire is 5 meters.
Hypothesis: The length of the first wire could be 6 metres.
Result: The"
attribute_comparison,obj_weight,Objects with more weight tend to fall faster as compared to objects with less weight.,"Jude performs an experiment on balloons. He takes two balloons,he fills one of them with air  and other one with water in it. He throws both the balloons at the same time from the same height and the balloon with water reaches the ground faster than the balloon with air. The weight of the balloon with water is 10 grams.",The weight of air balloon could be 9 grams.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Jude performs an experiment on balloons. He takes two balloons,he fills one of them with air  and other one with water in it. He throws both the balloons at the same time from the same height and the balloon with water reaches the ground faster than the balloon with air. The weight of the balloon with water is 10 grams.
Hypothesis: The weight of air balloon could be 9 grams.
Result: The"
attribute_comparison,obj_weight,Objects with more weight tend to fall faster as compared to objects with less weight.,"Jude performs an experiment on balloons. He takes two balloons,he fills one of them with air  and other one with water in it. He throws both the balloons at the same time from the same height and the balloon with water reaches the ground faster than the balloon with air. The weight of the balloon with water is 10 grams.",The weight of air balloon could be 17 grams.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Jude performs an experiment on balloons. He takes two balloons,he fills one of them with air  and other one with water in it. He throws both the balloons at the same time from the same height and the balloon with water reaches the ground faster than the balloon with air. The weight of the balloon with water is 10 grams.
Hypothesis: The weight of air balloon could be 17 grams.
Result: The"
attribute_comparison,obj_weight,Objects with more weight tend to fall faster as compared to objects with less weight.,"There are two balloons, one of them has air in it and one of them has water in it. Both the balloons were thrown at same time from same height and the balloon with water reaches the ground faster than the balloon with air. The weight of balloon with water is 198 grams ",The weight of air balloon could be 196 grams.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two balloons, one of them has air in it and one of them has water in it. Both the balloons were thrown at same time from same height and the balloon with water reaches the ground faster than the balloon with air. The weight of balloon with water is 198 grams 
Hypothesis: The weight of air balloon could be 196 grams.
Result: The"
attribute_comparison,obj_weight,Objects with more weight tend to fall faster as compared to objects with less weight.,"There are two balloons, one of them has air in it and one of them has water in it. Both the balloons were thrown at same time from same height and the balloon with water reaches the ground faster than the balloon with air. The weight of balloon with water is 198 grams ",The weight of air balloon could be 217 grams.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two balloons, one of them has air in it and one of them has water in it. Both the balloons were thrown at same time from same height and the balloon with water reaches the ground faster than the balloon with air. The weight of balloon with water is 198 grams 
Hypothesis: The weight of air balloon could be 217 grams.
Result: The"
attribute_comparison,obj_weight,Objects with more weight tend to fall faster as compared to objects with less weight.,"Leo performs an experiment on balloons. He takes two balloons, he fills one of them with air  and other one with water in it. He throws both the balloons at the same time from the same height and the balloon with water reaches the ground faster than the balloon with air. The weight of the balloon with air is 163 grams.",The weight of water balloon could be 186 grams.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Leo performs an experiment on balloons. He takes two balloons, he fills one of them with air  and other one with water in it. He throws both the balloons at the same time from the same height and the balloon with water reaches the ground faster than the balloon with air. The weight of the balloon with air is 163 grams.
Hypothesis: The weight of water balloon could be 186 grams.
Result: Leo"
attribute_comparison,obj_weight,Objects with more weight tend to fall faster as compared to objects with less weight.,"Leo performs an experiment on balloons. He takes two balloons, he fills one of them with air  and other one with water in it. He throws both the balloons at the same time from the same height and the balloon with water reaches the ground faster than the balloon with air. The weight of the balloon with air is 163 grams.",The weight of water balloon could be 156 grams.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Leo performs an experiment on balloons. He takes two balloons, he fills one of them with air  and other one with water in it. He throws both the balloons at the same time from the same height and the balloon with water reaches the ground faster than the balloon with air. The weight of the balloon with air is 163 grams.
Hypothesis: The weight of water balloon could be 156 grams.
Result: Leo"
attribute_comparison,obj_weight,Objects with more weight tend to fall faster as compared to objects with less weight.,"There are two balloons, one of them has air in it and one of them has water in it. Both the balloons were thrown at same time from same height and the balloon with water reaches the ground faster than the balloon with air. The weight of balloon with air is 28 grams ",The weight of water balloon could be 39 grams.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two balloons, one of them has air in it and one of them has water in it. Both the balloons were thrown at same time from same height and the balloon with water reaches the ground faster than the balloon with air. The weight of balloon with air is 28 grams 
Hypothesis: The weight of water balloon could be 39 grams.
Result: The"
attribute_comparison,obj_weight,Objects with more weight tend to fall faster as compared to objects with less weight.,"There are two balloons, one of them has air in it and one of them has water in it. Both the balloons were thrown at same time from same height and the balloon with water reaches the ground faster than the balloon with air. The weight of balloon with air is 28 grams ",The weight of water balloon could be 13 grams.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two balloons, one of them has air in it and one of them has water in it. Both the balloons were thrown at same time from same height and the balloon with water reaches the ground faster than the balloon with air. The weight of balloon with air is 28 grams 
Hypothesis: The weight of water balloon could be 13 grams.
Result: The"
attribute_comparison,ohms_law,Voltage is directly proportional to current.,"There are two light bulbs and on both socket of the bulb, the voltage is different. 17 A is the current in bulb with higher voltage.",Current in the bulb with low voltage could be 16 A.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two light bulbs and on both socket of the bulb, the voltage is different. 17 A is the current in bulb with higher voltage.
Hypothesis: Current in the bulb with low voltage could be 16 A.
Result: The"
attribute_comparison,ohms_law,Voltage is directly proportional to current.,"There are two light bulbs and on both socket of the bulb, the voltage is different. 17 A is the current in bulb with higher voltage.",Current in the bulb with low voltage could be 17 A.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two light bulbs and on both socket of the bulb, the voltage is different. 17 A is the current in bulb with higher voltage.
Hypothesis: Current in the bulb with low voltage could be 17 A.
Result: The"
attribute_comparison,ohms_law,Voltage is directly proportional to current.,There are two bulbs and in both the bulb sockets the voltage is different. The current in bulb with higher voltage is 8 A.,Current in the bulb with low voltage could be 7 A.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two bulbs and in both the bulb sockets the voltage is different. The current in bulb with higher voltage is 8 A.
Hypothesis: Current in the bulb with low voltage could be 7 A.
Result: The"
attribute_comparison,ohms_law,Voltage is directly proportional to current.,There are two bulbs and in both the bulb sockets the voltage is different. The current in bulb with higher voltage is 8 A.,Current in the bulb with low voltage could be 9 A.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two bulbs and in both the bulb sockets the voltage is different. The current in bulb with higher voltage is 8 A.
Hypothesis: Current in the bulb with low voltage could be 9 A.
Result: The"
attribute_comparison,ohm_law,Voltage is directly proportional to current.,"There are two light bulbs and on both socket of the bulb, the voltage is different. 11 A is the current in bulb with higher voltage.",The current in bulb with higher voltage could be 13 A.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two light bulbs and on both socket of the bulb, the voltage is different. 11 A is the current in bulb with higher voltage.
Hypothesis: The current in bulb with higher voltage could be 13 A.
Result: The"
attribute_comparison,ohm_law,Voltage is directly proportional to current.,"There are two light bulbs and on both socket of the bulb, the voltage is different. 11 A is the current in bulb with higher voltage.",The current in bulb with higher voltage could be 9 A.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two light bulbs and on both socket of the bulb, the voltage is different. 11 A is the current in bulb with higher voltage.
Hypothesis: The current in bulb with higher voltage could be 9 A.
Result: The"
attribute_comparison,ohm_law,Voltage is directly proportional to current.,"There are two light bulbs and on both socket of the bulb, the voltage is different. 11 A is the current in bulb with higher voltage.",The current in bulb with higher voltage could be 12 A.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two light bulbs and on both socket of the bulb, the voltage is different. 11 A is the current in bulb with higher voltage.
Hypothesis: The current in bulb with higher voltage could be 12 A.
Result: The"
attribute_comparison,ohm_law,Voltage is directly proportional to current.,"There are two light bulbs and on both socket of the bulb, the voltage is different. 11 A is the current in bulb with higher voltage.",The current in bulb with higher voltage could be 6 A.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two light bulbs and on both socket of the bulb, the voltage is different. 11 A is the current in bulb with higher voltage.
Hypothesis: The current in bulb with higher voltage could be 6 A.
Result: The"
attribute_comparison,ohms_law,Voltage is directly proportional to resistance.,"John performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 12 is the resistance of the circuit with a higher voltage.",The resistance value in circuit with low voltage is 10 ohms,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: John performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 12 is the resistance of the circuit with a higher voltage.
Hypothesis: The resistance value in circuit with low voltage is 10 ohms
Result: John"
attribute_comparison,ohms_law,Voltage is directly proportional to resistance.,"John performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 12 is the resistance of the circuit with a higher voltage.",The resistance value in circuit with low voltage is 14 ohms,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: John performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 12 is the resistance of the circuit with a higher voltage.
Hypothesis: The resistance value in circuit with low voltage is 14 ohms
Result: John"
attribute_comparison,ohms_law,Voltage is directly proportional to resistance.,"Jack performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 2 is the resistance of the circuit with a higher voltage.",The resistance value in circuit with low voltage is 0 ohms,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Jack performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 2 is the resistance of the circuit with a higher voltage.
Hypothesis: The resistance value in circuit with low voltage is 0 ohms
Result: Jack"
attribute_comparison,ohms_law,Voltage is directly proportional to resistance.,"Jack performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 2 is the resistance of the circuit with a higher voltage.",The resistance value in circuit with low voltage is 6 ohms,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Jack performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 2 is the resistance of the circuit with a higher voltage.
Hypothesis: The resistance value in circuit with low voltage is 6 ohms
Result: Jack"
attribute_comparison,ohm_4,Voltage is directly proportional to resistance.,"There are two electrical circuits which Jack is experimenting. He has to find out which circuit has higher resistance. Among both the circuits, one of them has high voltage as compared to others. The circuit with low voltage has resistance of 11 ohms.",The resistance value in circuit with high voltage is 14 ohms.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two electrical circuits which Jack is experimenting. He has to find out which circuit has higher resistance. Among both the circuits, one of them has high voltage as compared to others. The circuit with low voltage has resistance of 11 ohms.
Hypothesis: The resistance value in circuit with high voltage is 14 ohms.
Result: Jack"
attribute_comparison,ohm_4,Voltage is directly proportional to resistance.,"There are two electrical circuits which Jack is experimenting. He has to find out which circuit has higher resistance. Among both the circuits, one of them has high voltage as compared to others. The circuit with low voltage has resistance of 11 ohms.",The resistance value in circuit with high voltage is 8 ohms.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two electrical circuits which Jack is experimenting. He has to find out which circuit has higher resistance. Among both the circuits, one of them has high voltage as compared to others. The circuit with low voltage has resistance of 11 ohms.
Hypothesis: The resistance value in circuit with high voltage is 8 ohms.
Result: Jack"
attribute_comparison,ohm_4,Voltage is directly proportional to resistance.,"Graham performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 5 is the resistance of the circuit with a lower voltage.",The resistance value in circuit with high voltage is 6 ohms.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Graham performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 5 is the resistance of the circuit with a lower voltage.
Hypothesis: The resistance value in circuit with high voltage is 6 ohms.
Result: Graham"
attribute_comparison,ohm_4,Voltage is directly proportional to resistance.,"Graham performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 5 is the resistance of the circuit with a lower voltage.",The resistance value in circuit with high voltage is 5 ohms.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Graham performs an experiments on two circuits. Between the two circuits, one of them has a higher voltage applied. 5 is the resistance of the circuit with a lower voltage.
Hypothesis: The resistance value in circuit with high voltage is 5 ohms.
Result: Graham"
attribute_comparison,pendulum,Time period of simple pendulum is directly proportional to it's length.,There are two pendulum clocks in a room with different pendulum lengths. The time period of clock with larger pendulum is 15 seconds.,Time period of the pendulum with smaller length could be 14 seconds.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two pendulum clocks in a room with different pendulum lengths. The time period of clock with larger pendulum is 15 seconds.
Hypothesis: Time period of the pendulum with smaller length could be 14 seconds.
Result: The"
attribute_comparison,pendulum,Time period of simple pendulum is directly proportional to it's length.,There are two pendulum clocks in a room with different pendulum lengths. The time period of clock with larger pendulum is 15 seconds.,Time period of the pendulum with smaller length could be 16 seconds.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two pendulum clocks in a room with different pendulum lengths. The time period of clock with larger pendulum is 15 seconds.
Hypothesis: Time period of the pendulum with smaller length could be 16 seconds.
Result: The"
attribute_comparison,pendulum,Time period of simple pendulum is directly proportional to it's length.,Leonardo goes to buy two pendulum clocks of different pendulum lengths. 11 is the time period of the clock with a greater pendulum.,Time period of the pendulum with smaller length could be 8 seconds.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Leonardo goes to buy two pendulum clocks of different pendulum lengths. 11 is the time period of the clock with a greater pendulum.
Hypothesis: Time period of the pendulum with smaller length could be 8 seconds.
Result: Leonardo"
attribute_comparison,pendulum,Time period of simple pendulum is directly proportional to it's length.,Leonardo goes to buy two pendulum clocks of different pendulum lengths. 11 is the time period of the clock with a greater pendulum.,Time period of the pendulum with smaller length could be 13 seconds.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: Leonardo goes to buy two pendulum clocks of different pendulum lengths. 11 is the time period of the clock with a greater pendulum.
Hypothesis: Time period of the pendulum with smaller length could be 13 seconds.
Result: Leonardo"
attribute_comparison,pendulum,Time period of simple pendulum is directly proportional to it's length.,There are two pendulum clocks in a room with different pendulum lengths. The time period of clock with smaller pendulum is 15 seconds.,Time period of pendulum clock with larger length could be 16 seconds.,True,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two pendulum clocks in a room with different pendulum lengths. The time period of clock with smaller pendulum is 15 seconds.
Hypothesis: Time period of pendulum clock with larger length could be 16 seconds.
Result: The"
attribute_comparison,pendulum,Time period of simple pendulum is directly proportional to it's length.,There are two pendulum clocks in a room with different pendulum lengths. The time period of clock with smaller pendulum is 15 seconds.,Time period of pendulum clock with larger length could be 15 seconds.,False,"Validate the hypothesis as True or False based on Knowledge and Premise:
Premise: There are two pendulum clocks in a room with different pendulum lengths. The time period of clock with smaller pendulum is 15 seconds.
Hypothesis: Time period of pendulum clock with larger length could be 15 seconds.
Result: The"
