index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
1440,non_numerical,starch,"Lincoln has a chemistry practical session, and learned that drops of iodine solution turn blue-black if it is in contact with starch. He accidentally spills some solution on an object that turned blue-black.","Foods like potatoes, corn and oat are rich in starch, whereas foods like carrots, cabbage and cucumber doesn't contain starch.","{'question_text': 'What could be the object?', 'options': [{'A': 'cabbage'}, {'B': 'potatoes'}, {'C': 'corn'}, {'D': 'oat'}], 'value_answer': ['potatoes', 'corn', 'oat'], 'option_answer': ['B', 'C', 'D'], 'other': {}}",What could be the object?,"[{'A': 'cabbage'}, {'B': 'potatoes'}, {'C': 'corn'}, {'D': 'oat'}]","['potatoes', 'corn', 'oat']","['B', 'C', 'D']",Saurabh,B
993,implicit_numerical_knowledge,buying,Thomas has 127 dollars and he wants to buy a toy each for his two kids. The two toys are of equal price.,One needs equal or more money than the price of item to buy it,"{'question_text': 'What could be the price of a toy if Thomas managed to buy them?', 'options': [{'A': 54}, {'B': 72}, {'C': 51}, {'D': 60}], 'value_answer': [54, 51, 60], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 63, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",What could be the price of a toy if Thomas managed to buy them?,"[{'A': 54}, {'B': 72}, {'C': 51}, {'D': 60}]","[54, 51, 60]","['A', 'C', 'D']",Neeraj,C
533,attribute_comparison,diffusion_and_temperature,"Eric loves drinking tea. He noticed that, when tea bags are dipped in hot water, the diffusion of tea particles was found to be different at two different temperature of hot water. The temperature at higher rate of diffusion is 270 K.","At higher temperatures, the rate at which fluid particles will diffuse is faster than at lower temperatures.","{'question_text': 'What could be the temperature of the other water?', 'options': [{'A': 270}, {'B': 276}, {'C': 274}, {'D': 261}, {'E': 'None'}], 'value_answer': [261], 'option_answer': ['D'], 'other': {'given_value': 270, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the temperature of the other water?,"[{'A': 270}, {'B': 276}, {'C': 274}, {'D': 261}, {'E': 'None'}]",[261],['D'],Yamini,"'None'

The question is asking for the temperature of the other water, not the temperature at which the diffusion is higher. The answer is therefore ""None""."
1400,non_numerical,helicopter,A businessman was traveling via a vehicle that uses rotating blades to fly.,A helicopter is a vehicle that can fly by rotating its blades at very high speed.,"{'question_text': 'Which could be the vehicle?', 'options': [{'A': 'car'}, {'B': 'bike'}, {'C': 'helicopter'}, {'D': 'train'}], 'value_answer': ['helicopter'], 'option_answer': ['C'], 'other': {}}",Which could be the vehicle?,"[{'A': 'car'}, {'B': 'bike'}, {'C': 'helicopter'}, {'D': 'train'}]",['helicopter'],['C'],Saurabh,C
973,implicit_numerical_knowledge,alphabet,A school has a section corresponding to each letter of the english alphabet. Each section has 28 students. A few more students will leave the school tomorrow.,English alphabet has 26 letters,"{'question_text': 'What could be the strength of the school tomorrow?', 'options': [{'A': 712}, {'B': 736}, {'C': 720}, {'D': 744}, {'E': 'None'}], 'value_answer': [712, 720], 'option_answer': ['A', 'C'], 'other': {'given_value': 728, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the strength of the school tomorrow?,"[{'A': 712}, {'B': 736}, {'C': 720}, {'D': 744}, {'E': 'None'}]","[712, 720]","['A', 'C']",Neeraj,D
330,attribute_comparison,speed_height,"There are two identical balls, each has been dropped from a certain height. A ball which is dropped from higher height has a speed 47 meter/second near ground.",Speed of the ball near the ground is directly proportional to the height from which the ball is dropped.,"{'question_text': 'What could be the speed of the other ball?', 'options': [{'A': 44}, {'B': 46}, {'C': 49}, {'D': 42}, {'E': 'None'}], 'value_answer': [44, 46, 42], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 47, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the speed of the other ball?,"[{'A': 44}, {'B': 46}, {'C': 49}, {'D': 42}, {'E': 'None'}]","[44, 46, 42]","['A', 'B', 'D']",Saurabh,"B, C"
385,attribute_comparison,electricity_bill_power,Jonathan is managing the bill payment for an apartment building. He paid the electricity bill for two months May and June. In month May the apartment had lower electricity bill by usage of 22 watts of power.,Electricity bill amount is directly proportional to power usage.,"{'question_text': 'What could be the power usage of month June?', 'options': [{'A': 24}, {'B': 29}, {'C': 25}, {'D': 12}, {'E': 'None'}], 'value_answer': [24, 29, 25], 'option_answer': ['A', 'B', 'C'], 'other': {'given_value': 22, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the power usage of month June?,"[{'A': 24}, {'B': 29}, {'C': 25}, {'D': 12}, {'E': 'None'}]","[24, 29, 25]","['A', 'B', 'C']",Saurabh,C
842,attribute_comparison,valency_shell_electrons,"William's task is to calculate the number of electrons present in the valence shell for two objects, an insulator and a conductor. The number of electrons in the valence shell of the insulator is 7 units.","The conductivity of the atom depends on the number of electrons that are in the valence shell. Normally, a conductor has three or fewer valence electrons, an insulator has five or more valence electrons, and semiconductors usually have four valence electrons.","{'question_text': 'What could be the number of valence shell electrons of the other object?', 'options': [{'A': 9}, {'B': 7}, {'C': 4}, {'D': 6}], 'value_answer': [4, 6], 'option_answer': ['C', 'D'], 'other': {'given_value': 7, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the number of valence shell electrons of the other object?,"[{'A': 9}, {'B': 7}, {'C': 4}, {'D': 6}]","[4, 6]","['C', 'D']",Sivapriya,A
977,implicit_numerical_knowledge,alphabet,A school has a section corresponding to each letter of the english alphabet. Each section has 18 students. At least one student will leave each group tomorrow,English alphabet has 26 letters,"{'question_text': 'What could be the strength of the school tomorrow?', 'options': [{'A': 468}, {'B': 442}, {'C': 494}, {'D': 416}, {'E': 'None'}], 'value_answer': [442, 416], 'option_answer': ['B', 'D'], 'other': {'given_value': 468, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the strength of the school tomorrow?,"[{'A': 468}, {'B': 442}, {'C': 494}, {'D': 416}, {'E': 'None'}]","[442, 416]","['B', 'D']",Neeraj,D
1504,non_numerical,regular_polygon,The instructor asked Ian to draw regular polygons.,"A polygon like square, a pentagon is regular when all angles are equal, and all sides are equal.","{'question_text': 'What could be the polygons?', 'options': [{'A': 'equilateral triangle'}, {'B': 'pentagon'}, {'C': 'square'}, {'D': 'rectangle'}], 'value_answer': ['equilateral triangle', 'pentagon', 'square'], 'option_answer': ['A', 'B', 'C'], 'other': {}}",What could be the polygons?,"[{'A': 'equilateral triangle'}, {'B': 'pentagon'}, {'C': 'square'}, {'D': 'rectangle'}]","['equilateral triangle', 'pentagon', 'square']","['A', 'B', 'C']",Sivapriya,"A, B"
1428,non_numerical,seed_out,Jack went to supermarket to buy some fruits. He liked one fruit that have seeds attached to the outside of the fruit.,Strawberries are the only fruit that grows seeds on the exterior portion of the fruit.,"{'question_text': 'What could be the fruit?', 'options': [{'A': 'apple'}, {'B': 'orange'}, {'C': 'mango'}, {'D': 'strawberry'}], 'value_answer': ['strawberry'], 'option_answer': ['D'], 'other': {}}",What could be the fruit?,"[{'A': 'apple'}, {'B': 'orange'}, {'C': 'mango'}, {'D': 'strawberry'}]",['strawberry'],['D'],Saurabh,B (orange)
1118,implicit_numerical_knowledge,pair,"For clicking a photograph in a gathering, more than 2 pairs gathered on the stage.",A pair has 2 items,"{'question_text': 'How many people could be on stage?', 'options': [{'A': 4}, {'B': 1}, {'C': 6}, {'D': 5}, {'E': 'None'}], 'value_answer': [6, 5], 'option_answer': ['C', 'D'], 'other': {'given_value': 4, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many people could be on stage?,"[{'A': 4}, {'B': 1}, {'C': 6}, {'D': 5}, {'E': 'None'}]","[6, 5]","['C', 'D']",Saurabh,"A, C, D"
215,attribute_comparison,legal_age,Joshua is an Indian citizen and recently cast his first vote in the national assembly election.,Legal age to vote is 18 years in India,"{'question_text': 'What could be the age of Joshua when he casted the vote?', 'options': [{'A': 18}, {'B': 22}, {'C': 14}, {'D': 21}], 'value_answer': [18, 22, 21], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 18, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be the age of Joshua when he casted the vote?,"[{'A': 18}, {'B': 22}, {'C': 14}, {'D': 21}]","[18, 22, 21]","['A', 'B', 'D']",Kevin,A
364,attribute_comparison,cylinder_and_volume,Jesse's has two cylindrical shaped bottles with same radius. Volume of the bottle having less height is 40 units.,Volume of the cylinder is directly proportional to height.,"{'question_text': 'What could be the volume of the other bottle?', 'options': [{'A': 39}, {'B': 41}, {'C': 42}, {'D': 40}, {'E': 'None'}], 'value_answer': [41, 42], 'option_answer': ['B', 'C'], 'other': {'given_value': 40, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the volume of the other bottle?,"[{'A': 39}, {'B': 41}, {'C': 42}, {'D': 40}, {'E': 'None'}]","[41, 42]","['B', 'C']",Saurabh,The volume of the other bottle could be either 41 or 42 units.
951,change_with_action,selling,There is a phone whose price before discount was 392 dollars. Victor brought that phone in a sale.,Selling price of an object decreases if discount is given,"{'question_text': 'What could be the discounted price of that phone?', 'options': [{'A': 450}, {'B': 325}, {'C': 425}, {'D': 350}, {'E': 'None'}], 'value_answer': [325, 350], 'option_answer': ['B', 'D'], 'other': {'given_value': 392, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the discounted price of that phone?,"[{'A': 450}, {'B': 325}, {'C': 425}, {'D': 350}, {'E': 'None'}]","[325, 350]","['B', 'D']",Neeraj,The discounted price of the phone could be 350 dollars.
280,attribute_comparison,weight,William and his friend recently went a fair. They went to a stall to weigh themselves. William who is heavier than his friend weighed 193 pounds.,Heavy person has more weight than a light person.,"{'question_text': 'What could be the weight of his friend?', 'options': [{'A': 194}, {'B': 196}, {'C': 193}, {'D': 189}], 'value_answer': [189], 'option_answer': ['D'], 'other': {'given_value': 193, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the weight of his friend?,"[{'A': 194}, {'B': 196}, {'C': 193}, {'D': 189}]",[189],['D'],Kevin,B
29,attribute_comparison,density,Mateo has two different liquids in a flask. One of them floats over the other liquid has density of 13 units,A liquid with lesser density floats on another liquid,"{'question_text': 'What could be the density of the other liquid?', 'options': [{'A': 15}, {'B': 17}, {'C': 13}, {'D': 9}], 'value_answer': [15, 17], 'option_answer': ['A', 'B'], 'other': {'given_value': 13, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the density of the other liquid?,"[{'A': 15}, {'B': 17}, {'C': 13}, {'D': 9}]","[15, 17]","['A', 'B']",Neeraj,"A, B, C"
830,attribute_comparison,stress_and_force,Graham have two similar bottles where the stress applied to the first bottle is more than on the second bottle. The force exerted on the first bottle is 54 units.,Stress is directly proportional to the force applied on an object.,"{'question_text': 'What could be the force exerted  on the other bottle?', 'options': [{'A': 49}, {'B': 55}, {'C': 53}, {'D': 56}, {'E': 'None'}], 'value_answer': [49, 53], 'option_answer': ['A', 'C'], 'other': {'given_value': 54, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the force exerted  on the other bottle?,"[{'A': 49}, {'B': 55}, {'C': 53}, {'D': 56}, {'E': 'None'}]","[49, 53]","['A', 'C']",Sivapriya,C
216,attribute_comparison,winning_and_losing_team,The losing team scored 27 points in the match.,Losing team scores less than winning team.,"{'question_text': 'How many points could have been scored by the winning team?', 'options': [{'A': 27}, {'B': 23}, {'C': 31}, {'D': 30}], 'value_answer': [27, 31, 30], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 27, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",How many points could have been scored by the winning team?,"[{'A': 27}, {'B': 23}, {'C': 31}, {'D': 30}]","[27, 31, 30]","['A', 'C', 'D']",Kevin,"C

The winning team could have scored 31 points."
724,attribute_comparison,tyre_size,Cooper and his friend went for a cycle racing contest. His cycle was faster and his friends cycle was slower. The slower cycle had a tyre size of 19 inch.,A cycle with larger tyre size runs faster as compared to cycle with smaller tyre size.,"{'question_text': 'What could be the size of the faster cycle?', 'options': [{'A': 19}, {'B': 20}, {'C': 16}, {'D': 17}], 'value_answer': [20], 'option_answer': ['B'], 'other': {'given_value': 19, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the size of the faster cycle?,"[{'A': 19}, {'B': 20}, {'C': 16}, {'D': 17}]",[20],['B'],Sidharth,B
1553,non_numerical,rectangle_parallelogram,Eric was asked about the shape that can always be a parallelogram but is not possible the other way around,All rectangles are parallelogram but all parallelograms are not rectangles.,"{'question_text': 'What could be the shape?', 'options': [{'A': 'Square'}, {'B': 'Circle'}, {'C': 'Rectangle'}, {'D': 'triangle'}], 'value_answer': ['triangle'], 'option_answer': ['D'], 'other': {}}",What could be the shape?,"[{'A': 'Square'}, {'B': 'Circle'}, {'C': 'Rectangle'}, {'D': 'triangle'}]",['triangle'],['D'],Sidharth,A
1269,non_numerical,food_object,"After returning from playing football, David was very hungry. He started eating his favorite meal.","Humans can eat plant and meat based food like spinach, chicken etc.","{'question_text': 'What could be the meal?', 'options': [{'A': 'ceramic bowl'}, {'B': 'spinach'}, {'C': 'plane'}, {'D': 'football'}], 'value_answer': ['spinach'], 'option_answer': ['B'], 'other': {}}",What could be the meal?,"[{'A': 'ceramic bowl'}, {'B': 'spinach'}, {'C': 'plane'}, {'D': 'football'}]",['spinach'],['B'],Yamini,B
641,attribute_comparison,viscosity_and_temperature,"To identify the best lubricant for the manufacturing equipment, Antonio was testing it with two liquids. The temperature of the liquid with higher viscosity is 27 units.",The viscosity of liquids decreases rapidly with an increase in temperature.,"{'question_text': 'What could be the temperature of the other liquid?', 'options': [{'A': 30}, {'B': 31}, {'C': 24}, {'D': 22}], 'value_answer': [30, 31], 'option_answer': ['A', 'B'], 'other': {'given_value': 27, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the temperature of the other liquid?,"[{'A': 30}, {'B': 31}, {'C': 24}, {'D': 22}]","[30, 31]","['A', 'B']",Yamini,C
246,attribute_comparison,throwing_sport,Mateo was a runner up in the recent shotput tournament. He threw the shotput ball 6 meters far.,"In throwing sports, winner throws the object farthest.","{'question_text': 'How far could the winner player have thrown the ball?', 'options': [{'A': 3}, {'B': 6}, {'C': 10}, {'D': 5}, {'E': 'None'}], 'value_answer': [10], 'option_answer': ['C'], 'other': {'given_value': 6, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How far could the winner player have thrown the ball?,"[{'A': 3}, {'B': 6}, {'C': 10}, {'D': 5}, {'E': 'None'}]",[10],['C'],Kevin,C
816,attribute_comparison,rotation_angle_and_arc_length,Jude and his friend ran on a circular ground. Jude ran more distance than his friend on the ground. The angle enclosed by the distance ran by Jude is 21 units.,The angle enclosed by two points on a circle at the center is directly proportional to the length of the arc between those two points.,"{'question_text': 'What could be the angle enclosed by the distance travelled by his friend?', 'options': [{'A': 20}, {'B': 17}, {'C': 22}, {'D': 23}, {'E': 'None'}], 'value_answer': [20, 17], 'option_answer': ['A', 'B'], 'other': {'given_value': 21, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the angle enclosed by the distance travelled by his friend?,"[{'A': 20}, {'B': 17}, {'C': 22}, {'D': 23}, {'E': 'None'}]","[20, 17]","['A', 'B']",Sivapriya,B
1121,implicit_numerical_knowledge,circumference_and_radius,"Ivan has his final exams today. In the maths paper, it was told the radius of a circle is 22 units.",Circumference of a circle is 44/7 times the radius of the circle.,"{'question_text': ""What could have been the circumference of the circle that was mentioned in Ivan's test?"", 'options': [{'A': 135}, {'B': 136}, {'C': 134}, {'D': 142}, {'E': 'None'}], 'value_answer': [142], 'option_answer': ['D'], 'other': {'given_value': 138, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could have been the circumference of the circle that was mentioned in Ivan's test?,"[{'A': 135}, {'B': 136}, {'C': 134}, {'D': 142}, {'E': 'None'}]",[142],['D'],Kevin,"B, C, D"
865,change_with_time,foot_length,John went shopping to buy new pair of shoes. His foot length is 29 cm when measured at the store.,Foot length increases with time,"{'question_text': ""What could have been John's foot length last year ?"", 'options': [{'A': 29}, {'B': 26}, {'C': 27}, {'D': 24}, {'E': 'None'}], 'value_answer': [29, 26, 27, 24], 'option_answer': ['A', 'B', 'C', 'D'], 'other': {'given_value': 29, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",What could have been John's foot length last year ?,"[{'A': 29}, {'B': 26}, {'C': 27}, {'D': 24}, {'E': 'None'}]","[29, 26, 27, 24]","['A', 'B', 'C', 'D']",Saurabh,"B, C, D"
1618,implicit_numerical_knowledge,triple,Jonathan has 1 pens and bought pencils more than triple of this amount.,Triple means three times,"{'question_text': 'How many pencils Jonathan could have bought ?', 'options': [{'A': 5}, {'B': 0}, {'C': 3}, {'D': 1}], 'value_answer': [5], 'option_answer': ['A'], 'other': {'given_value': 3, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many pencils Jonathan could have bought ?,"[{'A': 5}, {'B': 0}, {'C': 3}, {'D': 1}]",[5],['A'],Saurabh,C
1258,non_numerical,fire_extinguish,A fire started due to wooden logs in the kitchen. Adam is a fire fighter and has to pack a fire extinguisher best suitable for the situation.,"Water or foam fire extinguishers can be used to extinguish Class A fire which is primarily composed of combustible substances like paper, wood, cloth, and plastics. Carbon dioxide fire extinguishers can be used to extinguish class B fires like those involving flammable liquids such as paraffin or petrol.","{'question_text': 'What could be the extinguisher?', 'options': [{'A': 'water'}, {'B': 'foam'}, {'C': 'sand'}, {'D': 'blanket'}], 'value_answer': ['water', 'foam'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the extinguisher?,"[{'A': 'water'}, {'B': 'foam'}, {'C': 'sand'}, {'D': 'blanket'}]","['water', 'foam']","['A', 'B']",Yamini,B
267,attribute_comparison,education_performance,Joseph scored 86 marks in a maths test.,There is no student scoring more than the topper of a class.,"{'question_text': ""What could be the marks scored by Joseph's classmate who was the topper in the same test?"", 'options': [{'A': 82}, {'B': 89}, {'C': 86}, {'D': 90}, {'E': 'None'}], 'value_answer': [89, 90], 'option_answer': ['B', 'D'], 'other': {'given_value': 86, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the marks scored by Joseph's classmate who was the topper in the same test?,"[{'A': 82}, {'B': 89}, {'C': 86}, {'D': 90}, {'E': 'None'}]","[89, 90]","['B', 'D']",Kevin,B
1191,non_numerical,food_and_protein,Andrew was having protein deficiency. He went to a store and bought an item from the store.,Non vegetarian food is rich in proteins.,"{'question_text': 'What could be the item that was purchased by Andrew to increase is protein levels naturally?', 'options': [{'A': 'Fish'}, {'B': 'Sugar'}, {'C': 'Water'}, {'D': 'Salt'}], 'value_answer': ['Fish'], 'option_answer': ['A'], 'other': {}}",What could be the item that was purchased by Andrew to increase is protein levels naturally?,"[{'A': 'Fish'}, {'B': 'Sugar'}, {'C': 'Water'}, {'D': 'Salt'}]",['Fish'],['A'],Kevin,A
589,attribute_comparison,pitch_and_amplitude,Samuel is testing the pitch of sound waves at different frequencies as part of the physics lab exam. The frequency of the sound wave when pitch is lower is 53 Hz.,The pitch of the sound is directly proportional to the frequency of the sound.,"{'question_text': 'What could be the frequency of the other sound?', 'options': [{'A': 49}, {'B': 48}, {'C': 50}, {'D': 54}, {'E': 'None'}], 'value_answer': [54], 'option_answer': ['D'], 'other': {'given_value': 53, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the frequency of the other sound?,"[{'A': 49}, {'B': 48}, {'C': 50}, {'D': 54}, {'E': 'None'}]",[54],['D'],Yamini,C
371,attribute_comparison,density_and_mass,Nicolas works at company which manufactures rods for construction. He has two similar rods to be transported. The mass of the rod with a higher density is 59 units.,Density is directly proportional to the mass,"{'question_text': 'What could be the mass of the other rod ?', 'options': [{'A': 66}, {'B': 67}, {'C': 53}, {'D': 68}, {'E': 'None'}], 'value_answer': [53], 'option_answer': ['C'], 'other': {'given_value': 59, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the mass of the other rod ?,"[{'A': 66}, {'B': 67}, {'C': 53}, {'D': 68}, {'E': 'None'}]",[53],['C'],Saurabh,"A, B, D"
481,attribute_comparison,width_paint_wall,Eric is trying to repaint his apartment. Eric is painting two walls in the living room in which a wall that less wider required 12 volume of paint.,Volume of paint required is directly proportional to height of the wall.,"{'question_text': 'What could be the volume of paint Eric requires to paint the other wall?', 'options': [{'A': 9}, {'B': 15}, {'C': 10}, {'D': 6}], 'value_answer': [15], 'option_answer': ['B'], 'other': {'given_value': 12, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the volume of paint Eric requires to paint the other wall?,"[{'A': 9}, {'B': 15}, {'C': 10}, {'D': 6}]",[15],['B'],Saurabh,C
514,attribute_comparison,compressibility_and_temperature,William is an employee at fire extinguisher manufacturing company. William is asked to learn and observe how the compressibility factor changes at two different temperature for two identical gases. So William compared the compressibility factor and temperature of both the gases to understand the same. The compressibility factor with higher temperature is 17 units.,Compressibility factor is inversely proportional to temperature at constant pressure and density of the gas.,"{'question_text': 'What could be the compressibility factor of the other gas?', 'options': [{'A': 19}, {'B': 21}, {'C': 16}, {'D': 12}, {'E': 'None'}], 'value_answer': [19, 21], 'option_answer': ['A', 'B'], 'other': {'given_value': 17, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the compressibility factor of the other gas?,"[{'A': 19}, {'B': 21}, {'C': 16}, {'D': 12}, {'E': 'None'}]","[19, 21]","['A', 'B']",Yamini,C
1295,non_numerical_sg,cause_of_fire,Christopher's house burned down when he was not at home. Later he got to know the reason of the fire after he claimed for insurance,Gas leakage leads to fire.,"{'question_text': 'What could have been the reason given by the insurance company?', 'options': [{'A': 'Gas leak'}, {'B': 'Loud music'}, {'C': 'exercise'}, {'D': 'None'}], 'value_answer': ['Gas leak'], 'option_answer': ['A'], 'other': {}}",What could have been the reason given by the insurance company?,"[{'A': 'Gas leak'}, {'B': 'Loud music'}, {'C': 'exercise'}, {'D': 'None'}]",['Gas leak'],['A'],Sidharth,A
1479,non_numerical,fire_proof,"Hayden's house caught fire, and some objects in the house reduced the flow of heat in the meantime.",Fire-retardants like concrete can withstand extremely high temperatures and help to slow the spread of a fire whereas cotton cannot.,"{'question_text': 'What could be the objects?', 'options': [{'A': 'concrete'}, {'B': 'Fire-Bricks'}, {'C': 'Fire-Rate Doors'}, {'D': 'Cotton curtains'}], 'value_answer': ['concrete', 'Fire-Bricks', 'Fire-Rate Doors'], 'option_answer': ['A', 'B', 'C'], 'other': {}}",What could be the objects?,"[{'A': 'concrete'}, {'B': 'Fire-Bricks'}, {'C': 'Fire-Rate Doors'}, {'D': 'Cotton curtains'}]","['concrete', 'Fire-Bricks', 'Fire-Rate Doors']","['A', 'B', 'C']",Sivapriya,"A, B, C"
837,attribute_comparison,tangential_velocity_and_distance,Alexander is his friend were travelling with the with same velocity but one on the inner side and other on the outer side of the circular road. The vehicle going on the outer side of the circular road has the tangential speed of 24 m/s.,The tangential velocity is proportional to the distance from the center of rotation.,"{'question_text': 'What could be the tangential velocity of the vehicle going on the inner side of the circular road?', 'options': [{'A': 22}, {'B': 19}, {'C': 27}, {'D': 21}, {'E': 'None'}], 'value_answer': [22, 19, 21], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 24, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the tangential velocity of the vehicle going on the inner side of the circular road?,"[{'A': 22}, {'B': 19}, {'C': 27}, {'D': 21}, {'E': 'None'}]","[22, 19, 21]","['A', 'B', 'D']",Sivapriya,A
926,change_with_action,moving_components,A dock had 20 crates initially and then a few crates were transported to a ship.,"When things are transported, their initial quantity reduces","{'question_text': 'What could be the number of crates in the dock now?', 'options': [{'A': 24}, {'B': 22}, {'C': 15}, {'D': 20}], 'value_answer': [15], 'option_answer': ['C'], 'other': {'given_value': 20, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the number of crates in the dock now?,"[{'A': 24}, {'B': 22}, {'C': 15}, {'D': 20}]",[15],['C'],Neeraj,"B, D"
1590,implicit_numerical_knowledge,double,Last year 758 people joined the company and this year the number of people who joined was more than double the last time.,Double means two times,"{'question_text': 'How many people could have joined this year?', 'options': [{'A': 1440}, {'B': 1360}, {'C': 1460}, {'D': 1370}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 1516, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many people could have joined this year?,"[{'A': 1440}, {'B': 1360}, {'C': 1460}, {'D': 1370}, {'E': 'None'}]",['None'],['E'],Neeraj,"[{'A': 1440}, {'C': 1460}]"
1179,non_numerical,domestic_animals,Jameson and his friends visited a nearby farm. He saw an animal ploughing the farm.,Domesticated animals are animals that have been selectively bred and genetically adapted over generations to live alongside humans.,"{'question_text': 'What could be the animal that Jameson saw in the farm ploughing?', 'options': [{'A': 'leopard'}, {'B': 'lion'}, {'C': 'bull'}, {'D': 'ox'}], 'value_answer': ['bull', 'ox'], 'option_answer': ['C', 'D'], 'other': {}}",What could be the animal that Jameson saw in the farm ploughing?,"[{'A': 'leopard'}, {'B': 'lion'}, {'C': 'bull'}, {'D': 'ox'}]","['bull', 'ox']","['C', 'D']",Kevin,D
350,attribute_comparison,weight_and_volume,Leo's has two identical cylindrical shaped bottles. The bottle holding less amount of water has 15 kg weight.,Larger amount of water have more weight.,"{'question_text': 'What could be the weight of the other bottle ?', 'options': [{'A': 16}, {'B': 9}, {'C': 20}, {'D': 19}], 'value_answer': [16, 20, 19], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 15, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the weight of the other bottle ?,"[{'A': 16}, {'B': 9}, {'C': 20}, {'D': 19}]","[16, 20, 19]","['A', 'C', 'D']",Saurabh,"A, C"
1381,non_numerical,composer,A theatre recently invited a world famous composer for their final act.,A composer is a person who writes music.,"{'question_text': 'What activity could have been performed by him?', 'options': [{'A': 'cleaning'}, {'B': 'making music'}, {'C': 'marketing'}, {'D': 'painting'}], 'value_answer': ['making music'], 'option_answer': ['B'], 'other': {}}",What activity could have been performed by him?,"[{'A': 'cleaning'}, {'B': 'making music'}, {'C': 'marketing'}, {'D': 'painting'}]",['making music'],['B'],Saurabh,B
1233,non_numerical,traffic_sense,Daniel was using the bus to reach his office. The bus saw a yellow signal on the way.,"Vehicle should start at green light, halt at red lights, and slow down at yellow lights","{'question_text': 'Since the color of the signal changed to red, what should the driver do?', 'options': [{'A': 'Halt'}, {'B': 'Move'}, {'C': 'Slow down'}, {'D': 'Drive'}], 'value_answer': ['Slow down'], 'option_answer': ['C'], 'other': {}}","Since the color of the signal changed to red, what should the driver do?","[{'A': 'Halt'}, {'B': 'Move'}, {'C': 'Slow down'}, {'D': 'Drive'}]",['Slow down'],['C'],Kevin,A
621,attribute_comparison,solubility_and_solid,"Finn wanted to dissolve salt in water at two different temperatures. At temperature 266 K, the solubility was lower.",The solubility of a solid in water increases with an increase in temperature.,"{'question_text': 'What could be the temperature of other solution?', 'options': [{'A': 267}, {'B': 268}, {'C': 261}, {'D': 262}, {'E': 'None'}], 'value_answer': [267, 268], 'option_answer': ['A', 'B'], 'other': {'given_value': 266, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the temperature of other solution?,"[{'A': 267}, {'B': 268}, {'C': 261}, {'D': 262}, {'E': 'None'}]","[267, 268]","['A', 'B']",Yamini,"A, B, C, D"
